FFQ	96	0	0	2490879	0	0	20747	5274	208438	13156	25	47298	30884	11642	27508	5846	60991	30427	93071	272057	146884	346075	46671	32660	263444	372761	750245	498077	666700	122509	1616750	1152512	1965550	2106531	2360682	6836828	9506366	1769641	425256	4329	22144	508	384	0
FFQ	97	0	0	2836026	0	0	15609	3904	171247	9582	12	39690	24854	8952	21795	4537	56002	29083	87960	260685	145175	322527	37915	28414	259321	365965	754638	446791	669751	110859	1605346	1156868	1976366	2126524	2362469	6911438	9516211	1622294	320849	2451	11926	401	249	0
FFQ	98	0	0	3261432	0	0	8989	2073	115883	5598	16	29090	17665	6199	15261	3229	53418	29927	84587	262132	144718	306001	31329	26653	259097	367884	776022	407785	681894	102383	1614192	1165377	1999976	2152384	2349060	6954569	9380248	1458341	235069	1438	6526	278	170	0
FFQ	99	0	0	3737091	0	0	2245	533	38590	1475	1	10238	5797	1917	6076	1424	48214	29279	76208	251701	135020	273345	23659	24137	250205	358531	772058	359420	684299	91058	1598081	1168356	2007727	2170088	2343608	6984608	9348165	1325377	174786	786	3758	181	123	0
FFQ	100	0	0	4263599	0	0	0	0	8	24	0	2	3	0	322	104	44686	28690	66929	239570	120888	233912	16963	21898	228186	332497	719329	294049	653148	77707	1508748	1163077	1999031	2167655	2338117	6988183	9426549	1224750	136598	506	2372	108	82	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	0	0	0	0	0	0	0	0	333335	0	0	0	0	0	375752	0	0	542	0	0	59065	377881	0	343521	862034	969984	714778	0	2969389	13230728	0	3757080	10429586	0	0	0	0	0	0	0	0
LFQ	2	0	0	0	0	0	0	0	0	0	0	330747	0	0	0	0	0	415602	0	0	352	0	0	111983	319211	0	339879	774803	1139498	626431	0	2417117	12278629	0	2570796	13098627	0	0	0	0	0	0	0	0
LFQ	3	0	0	6	0	0	0	0	0	0	0	344684	0	0	0	0	0	429346	0	0	301	0	0	129200	303415	0	354264	737420	1153548	637596	0	2317565	11753184	0	2346607	13916539	0	0	0	0	0	0	0	0
LFQ	4	0	0	0	0	0	0	0	0	0	0	364038	0	0	0	0	0	203544	0	0	235226	0	0	116072	0	0	298460	384315	28446	597503	0	861200	19457	1194649	1753640	0	9032999	0	19334126	0	0	0	0	0
LFQ	5	0	0	0	0	0	0	0	0	0	0	380008	0	0	0	0	0	198815	0	0	239135	0	0	113247	0	0	298115	379618	29037	596150	0	855671	20235	1199259	1754958	0	9054612	0	19304815	0	0	0	0	0
LFQ	6	0	0	0	0	0	0	166	0	32749	0	210506	73186	0	0	79	23560	32813	218065	78726	83663	0	11767	8726	120846	156	301308	342931	50811	388268	203200	810224	116656	1291234	1615275	15	8205652	909328	19293765	0	0	0	0	0
LFQ	7	0	0	12	0	0	84	342	0	34027	0	218366	75090	46	0	130	21901	34780	204064	80527	80335	35	13045	9293	122924	154	303828	348494	62962	365505	205589	820622	116158	1288342	1616534	21	8241015	909498	19249952	0	0	0	0	0
LFQ	8	0	0	1	0	0	169	373	16	33697	0	214967	73562	93	2	150	21472	34875	202189	80502	80988	115	13512	9705	122947	95	305865	350694	84088	340941	206523	821508	114732	1286899	1619011	24	8265150	916683	19222127	0	0	0	0	0
LFQ	9	0	0	28	0	0	225	380	90	35456	1	225743	79054	132	17	161	22621	35206	204555	83885	83713	289	14126	9949	126215	189	308865	120562	359663	296418	212173	827650	86380	1148099	1050509	743601	3034438	0	5089173	2359640	17864469	0	0	0
LFQ	10	0	0	0	0	0	365	356	174	37745	24	236627	82025	271	29	155	23014	36614	206489	87131	88833	544	14328	10326	130915	429	313562	122117	441814	228924	216054	839028	87582	1163320	1062093	747045	3057068	5	5096037	2374902	17717730	0	0	0
LFQ	11	0	0	4192	0	0	443	330	270	35305	169	218816	75689	368	46	140	23832	34805	207372	83321	83592	681	14458	10255	126798	881	311416	119863	532333	134808	211825	834364	88347	1171288	1057049	760975	3068110	107	5137746	2377293	17696388	0	0	0
LFQ	12	0	0	486	0	0	479	361	381	35444	396	221683	76446	459	47	166	23133	35593	204303	86128	86188	737	14860	10476	130138	1477	315222	121834	614238	51676	216355	847557	86346	1169587	1073486	753149	3086173	257	5151265	2412565	17594584	0	0	0
LFQ	13	0	0	0	0	0	564	410	600	37151	857	228680	78686	536	69	217	23431	36278	200420	86372	86757	887	15583	11020	132154	2435	317472	122497	631936	34747	219573	854647	84416	1173928	1076526	750329	3101305	418	5159175	2440737	17512862	0	0	0
LFQ	14	0	0	0	0	0	669	513	865	36020	1287	218256	75620	614	105	250	3882	48707	208686	86295	84502	858	15581	10954	34239	100656	313011	122865	631482	33868	218194	382108	523215	872916	1091570	859301	589183	1953526	1618095	4396021	2749053	6222778	10917930	0
LFQ	15	0	0	0	0	0	718	758	1021	38682	2085	232472	81165	708	144	420	4692	50559	206032	90834	89673	1049	16648	11412	35943	108372	315894	125793	633724	34917	225286	387907	530387	866844	1110169	856144	598825	1958993	1613228	4412492	2734670	6244747	10800268	0
LFQ	16	0	0	0	0	0	759	821	1265	38057	2916	221130	75700	908	297	558	5349	50776	206172	89781	88228	1359	16829	11656	37792	109782	315097	126358	636344	35370	225039	392581	530015	874407	1111682	865704	606371	1968994	1626591	4431183	2745697	6276454	10695653	0
LFQ	17	0	0	227	0	0	808	965	1545	40027	4213	227550	77694	922	436	756	6282	51880	200927	91863	90216	1346	17936	12215	40532	115601	316152	128925	632007	36694	228890	401491	535310	871263	1121327	865411	617003	1973661	1631394	4458164	2745426	6303720	10572896	0
LFQ	18	0	0	0	0	0	855	991	1779	40517	5633	218527	74096	1022	593	853	7093	52052	198586	90221	88165	1506	18396	12424	42566	117675	308724	126511	625921	36932	227723	406504	532951	868548	1123977	869212	625585	1975918	1645642	4480168	2773922	6353362	10468525	0
LFQ	19	0	0	2693	0	0	906	1213	2043	42265	7361	215056	71846	1217	766	945	8375	47493	15658	273479	89604	1657	19349	12966	45951	125385	307612	130000	621590	38398	231122	417194	537947	857644	708334	1280030	639995	1736242	1581145	3680797	3376667	6625997	10666733	0
LFQ	20	0	0	0	0	0	949	1365	2528	45323	10015	218981	72647	1337	931	1140	9912	50518	20665	266425	92449	1911	20439	13527	49884	136466	305855	131855	618766	39105	235495	430993	541732	855844	716108	1288272	654229	1744229	1598288	3709550	3429098	6602212	10504632	0
LFQ	21	0	0	0	0	0	1108	1709	3177	56866	14921	250555	81180	1563	1164	1309	12156	57204	27687	268976	97958	2080	22213	14261	56088	151700	304115	134776	624351	40730	240932	448738	549542	851633	723035	1293389	668978	1750436	1607928	3726857	3475674	6558835	10299851	0
LFQ	22	0	0	1855	0	0	1096	1824	3409	53017	17361	218537	68709	1686	1439	1529	14393	59433	37334	256760	93455	2428	22894	14800	60380	159816	295605	134502	626977	41891	239164	467237	546610	860362	724740	1314826	684472	1755575	1647402	3760576	3578203	6543019	10110359	0
LFQ	23	0	0	1196	0	0	1228	2213	4185	61047	24258	231817	70663	1961	1751	1742	17002	64766	45407	242306	99102	2753	24809	16108	67232	180896	288153	138263	612856	44187	245331	491031	556964	840810	741788	1321485	711619	1765626	1662462	3808907	3629322	6515526	9886903	0
LFQ	24	0	0	3	0	0	1074	2281	4293	60686	27822	207776	60064	2315	2105	2035	20460	70912	60122	226792	90925	3324	25399	16242	73286	187108	280339	137346	611708	43052	227706	527204	541535	846441	732328	1324417	718978	1730848	1709406	3749577	3625187	5816066	10656513	0
LFQ	25	0	0	6	0	0	1162	2620	4864	65365	34974	198646	52431	2408	2311	2388	23290	75641	69563	201077	91010	3700	26869	16583	79344	208189	264140	137755	586414	44238	229253	548137	541726	812759	735957	1316705	744327	1724596	1721451	3784321	3639921	5893345	10536189	0
LFQ	26	0	0	16	0	0	1253	2971	5723	69761	43762	188245	44689	2558	2568	2610	26504	81183	77733	177162	92073	3962	28783	17508	83679	233632	249342	139873	563860	46307	232280	577680	544154	778086	747186	1307841	773712	1720327	1716840	3830280	3615613	6026990	10366929	0
LFQ	27	0	0	22	0	0	1296	3396	6909	81714	57632	191973	39102	2843	3028	3060	30208	89962	85804	160301	96116	4507	31571	18776	88960	265616	237913	143948	547510	48489	238127	613979	551317	740796	761423	1299095	807225	1710725	1702312	3872797	3547549	6152910	10184764	0
LFQ	28	0	0	30	0	0	1254	3567	7486	82692	67031	166471	26960	3063	3465	3451	34204	97603	92005	136333	91837	5053	33198	19512	92359	284695	229712	144262	521952	50349	238593	653038	553224	706260	774861	1293884	846023	1705283	1706764	3934226	3504807	6298170	10009998	0
LFQ	29	0	0	47	0	0	1330	4185	8907	91180	84764	157149	18908	3477	3852	3941	38809	104669	90698	121716	94693	5501	36447	21202	94242	310514	224510	146258	496060	53325	241855	690445	557228	658747	791129	1281968	887365	1696599	1708425	4000355	3447585	6409698	9835892	0
LFQ	30	0	0	65	0	0	1421	5028	10711	105086	108507	148928	11836	3873	4571	4708	45174	117693	89101	114030	99975	6279	37471	23087	99266	336756	232130	151451	478903	56936	248534	744239	571194	624399	812566	1276095	938642	1683146	1704374	4067194	3360565	6479506	9620235	0
LFQ	31	0	0	84	0	0	1511	5534	12080	107339	121740	122122	5647	4394	5359	5455	50869	128436	82149	103788	96797	7134	40545	24674	100560	346439	247526	153899	450993	60779	247997	798823	574718	580073	833682	1274618	994134	1667587	1717774	4152935	3296375	6547722	9451384	0
LFQ	32	0	0	284	0	0	1673	6504	14373	118431	148973	102928	2800	5108	6272	6478	58804	139655	69690	104173	101263	8257	44589	27026	104495	362425	264128	161041	432238	65588	256113	853542	592245	537928	865197	1265977	1058189	1650137	1727918	4242211	3202957	6560924	9251787	0
LFQ	33	0	0	846	0	0	1726	7505	16529	124747	173034	79663	1767	5939	7397	7604	65920	150203	55918	105146	102667	9258	48187	29407	107580	371200	285578	165133	408982	70666	259308	904181	598810	495189	896051	1254674	1124219	1624038	1743705	4327555	3123459	6574240	9093003	0
LFQ	34	0	0	2311	0	0	1817	8181	18584	124644	186519	54344	1718	6478	8338	8777	73311	155658	41961	102491	101224	10733	51239	31768	109336	367663	304476	168357	382009	76240	258288	949710	603910	455565	923504	1240974	1195524	1586478	1765372	4413217	3063813	6592156	8973045	0
LFQ	35	0	0	3231	0	0	2035	9710	22468	136584	217271	37314	1961	7334	9787	10380	82691	160144	31288	107985	108253	12108	54973	34937	112574	383526	313347	177456	372394	83612	267693	981322	621282	427106	964645	1221706	1270310	1550875	1773009	4489616	2957818	6586553	8813369	0
LFQ	36	0	0	3661	0	0	2163	10991	25442	136843	229383	20939	2130	8899	11585	12006	93714	163839	22979	107287	106199	13876	58883	37949	117069	385549	325586	183043	357248	91372	269290	1020969	627228	408514	1003817	1208436	1347715	1508435	1797934	4556831	2906988	6575567	8657333	0
LFQ	37	0	0	4146	0	0	2410	12997	29757	144855	255148	11453	2506	9893	13527	14098	103791	159869	18921	109892	110265	16014	63148	41791	121471	393614	326680	190297	352178	100879	274659	1036668	639826	397636	1046137	1188959	1424198	1460505	1815604	4596908	2865753	6569046	8491169	0
LFQ	38	0	0	1274	0	0	2672	15593	36523	154322	275284	6033	3160	11593	16039	16844	120830	160122	17446	112365	113984	18333	67981	46098	129169	403330	328022	199540	351547	111657	280193	1055600	649384	394558	1095702	1169334	1499956	1411397	1826480	4616086	2831236	6534554	8331538	0
LFQ	39	0	0	165	0	0	2680	15424	37065	135335	244327	3309	3402	13084	18590	19058	129500	146862	17348	108979	109868	21051	66921	50651	142660	408666	326838	208340	349687	123807	285065	1072968	663981	402574	1155530	1157851	1580494	1374470	1858324	4472829	3013755	6534663	8138814	0
LFQ	40	0	0	192	0	0	2937	18469	44819	145768	262883	2667	3779	13819	20859	21745	134749	127066	19248	114250	117037	23234	71265	55146	150491	420150	302220	219302	356640	138150	292371	1060373	679660	413857	1209490	1135271	1646354	1337343	1876031	4488811	3008783	6508445	7970470	0
LFQ	41	0	0	874	0	0	3333	20973	51496	150199	269967	2785	4256	15933	24149	25253	147062	115658	21846	116739	120919	26670	75761	61419	162574	434011	290467	232233	363962	155209	303858	1059869	698471	426901	1266796	1121798	1700020	1318287	1896805	4507209	2988927	6475251	7755445	0
LFQ	42	0	0	905	0	0	3395	21389	53259	137032	243601	3007	4905	17333	27570	27734	155293	100273	23228	112322	115077	29825	77362	66942	171536	428046	275239	239339	354596	172034	300013	1060292	702045	434674	1320469	1098966	1757292	1288720	1939756	4523166	3034103	6478189	7613712	0
LFQ	43	0	0	267	0	0	3658	23707	59492	138281	245246	3127	5400	18623	30424	30948	157252	84191	26435	115727	120898	32962	80230	72169	184034	440041	249648	254683	363950	191378	313672	1034896	724474	453140	1374130	1088577	1784441	1302807	1945062	4551770	3009109	6453722	7443370	0
LFQ	44	0	0	300	0	0	4102	26401	67474	141981	249060	3413	5973	20354	34676	35592	165501	72834	28771	117944	123225	36896	84045	78973	198104	447335	229311	268134	366526	214393	321638	1020137	743929	469142	1424658	1085178	1806789	1312858	1963248	4551653	2994691	6417159	7278832	0
LFQ	45	0	0	1408	0	0	4312	28108	71350	137993	234259	3683	6785	21563	39762	38209	167643	58556	31242	112515	121825	53546	74953	84854	214137	448771	217521	279873	366048	239106	327980	1008287	757807	483406	1467546	1083826	1823765	1327496	1988786	4557001	2931532	6462398	7132676	0
LFQ	46	0	0	349	0	0	4752	30810	79677	143016	236129	3985	7585	22966	43497	42472	166146	48016	34023	114960	125353	59214	75878	92339	229289	453404	194151	296998	368263	265897	339190	986586	779767	500654	1501056	1095885	1833748	1357480	2005555	4560288	2925189	6409787	6975411	0
LFQ	47	0	0	372	0	0	5149	33637	88018	148573	234765	4195	8381	25039	49274	47137	165114	40126	36392	117766	127735	65097	78502	100290	246634	460051	174667	312544	369970	293607	349413	964967	801438	519674	1529856	1117618	1842292	1388187	2024883	4545570	2934756	6352837	6804580	0
LFQ	48	0	0	7652	0	0	5769	36581	96422	153223	229062	4769	9729	27303	55678	51872	164511	33761	39119	120836	129291	71723	80255	110483	265950	463060	156060	332277	372105	327837	358939	950165	825095	539967	1555246	1150149	1851507	1421114	2048840	4534127	2946216	6274994	6606754	0
LFQ	49	0	0	437	0	0	6507	41484	109155	165363	230835	5356	11461	31761	64298	58001	165453	30277	42328	125295	133335	79570	82839	121050	263897	484906	136035	353023	383920	362601	374055	930375	854924	563670	1574204	1187169	1795704	1524046	2078343	4077675	3383499	6186459	6388501	0
LFQ	50	0	0	460	0	0	6817	42981	114792	166152	215747	6044	12567	33071	71760	62973	156522	27236	44233	127442	133827	88407	85114	134018	285500	487100	120675	376380	383810	402728	385357	918533	882955	587182	1586362	1240656	1813481	1559342	2102468	4060587	3387438	6094079	6202360	0
LFQ	51	0	0	517	0	0	6714	41992	116654	167025	199228	10086	20871	49928	126251	91807	226882	21728	41601	118034	103839	149028	107135	216680	429680	648251	180169	506992	372435	788301	372853	1697609	1134444	698499	2723555	1535637	2336851	1589141	4032750	4632851	4615800	3198470	1096230	0
LFQ	52	0	0	2883	0	0	7698	45005	122849	172301	184298	8773	18657	42782	109740	81887	162055	21354	43439	121144	113754	126422	96387	186173	377211	509634	111039	477269	365283	638705	376252	1180216	1078401	724735	2080799	1539345	2072892	1629412	3236172	4770919	5655678	4709419	1204909	0
LFQ	53	0	0	1658	0	0	6227	37497	105422	147208	144633	8160	17601	39204	100475	74327	126622	20113	41091	112363	102931	116499	87796	169891	339930	431238	81893	434541	327981	569424	359597	919377	958880	661345	1685051	1445065	1924841	1599711	2487217	4205466	4746764	6300766	3466445	0
LFQ	54	0	0	529	0	0	6462	38680	110586	153420	132823	7127	16580	36374	95139	70550	99948	20477	42074	115083	105623	110524	83964	164871	324181	392697	66528	426624	320280	545133	376232	783901	931601	650837	1510446	1449840	1938204	1638313	2250802	3900938	3967005	6058340	5461804	0
LFQ	55	0	0	1577	0	0	6722	38650	111406	157343	118075	7529	16586	33264	97641	71818	84745	20279	42972	117975	104758	109537	87451	169620	322956	268091	160542	432556	314319	556294	389519	714824	933061	655317	1419722	1494449	1985168	1675389	2128170	3761211	3653452	5824026	6316827	0
LFQ	56	0	0	560	0	0	6811	37195	110182	155210	99191	7583	17099	32775	98809	70009	71049	19575	43189	119638	101792	112709	87399	174385	322762	241454	158025	442969	305414	577645	398906	670811	942937	668789	1371618	1551423	2052652	1716247	2120557	3648516	3538899	5677151	6631228	0
LFQ	57	0	0	2240	0	0	7330	38520	117087	167454	91208	7857	17990	31975	102092	69741	59379	20259	44447	126789	104102	118059	89414	184414	326078	219434	163266	462822	303705	600349	420345	635661	969767	695169	1341063	1626967	2121349	1770729	2121360	3571284	3471532	5539862	6641374	0
LFQ	58	0	0	609	0	0	7956	40247	124524	181874	82658	8684	19767	34337	108817	70158	52964	20762	46571	133283	105357	126119	92768	197983	334248	204035	168390	488568	303544	634758	440461	614927	1005345	723035	1323737	1712480	2197914	1830113	2136240	3504158	3442802	5394918	6486630	0
LFQ	59	0	0	765	0	0	8782	41327	130295	192574	71295	9622	21714	34438	118426	68127	47410	21046	47745	144056	104485	125355	92168	229798	322375	183211	169319	550090	301817	672564	463533	604069	1045989	756719	1316237	1807156	2278054	1896008	2164099	3449082	3373981	5240981	6296310	0
LFQ	60	0	0	692	0	0	9477	42356	135260	202573	59568	10458	23440	34316	124343	66015	41958	21009	48769	150528	103930	133267	95978	245463	323731	168777	174219	578897	295513	705879	481056	596081	1081111	789280	1304796	1902421	2369847	1957455	2195460	3383605	3402816	5083008	6056954	0
LFQ	61	0	0	4563	0	0	9819	42374	140192	211298	49340	11281	24881	34928	130025	63503	37533	21126	50491	157964	101594	141102	99074	261968	322671	157521	179563	607870	291258	733888	504410	591758	1121255	823742	1296334	1997595	2473628	2029077	2222207	3316451	3414740	4923973	5798580	0
LFQ	62	0	0	11200	0	0	10810	42136	144174	216813	38815	12066	26937	34344	134694	60904	34453	21170	52142	164020	99086	149780	101920	279866	317533	147932	186066	640522	287398	759747	530207	590940	1156507	861032	1289603	2092783	2586038	2101955	2251502	3249378	3439015	4749372	5525950	0
LFQ	63	0	0	21320	0	0	11771	43820	156935	235124	31822	13153	28953	34913	140161	58573	33224	21800	54791	176144	100314	158302	105982	298640	314316	142406	197303	674223	286292	780457	558700	600336	1200917	899088	1282575	2197770	2703795	2176641	2276609	3168185	3446618	4553814	5212231	0
LFQ	64	0	0	35338	0	0	12665	44452	165882	244915	24182	14973	31744	36029	148636	56729	32210	21891	56444	185861	97874	169250	110782	319579	306595	138103	205729	708015	282659	802087	585345	613083	1240713	940560	1283911	2299340	2833972	2250250	2307892	3076291	3458119	4350739	4904386	0
LFQ	65	0	0	53339	0	0	13662	44654	172327	249432	17440	15941	34462	36063	152581	53888	28369	25954	58776	171922	119120	178581	114484	314879	317746	135805	215639	732852	247581	809465	653704	631950	1280212	980457	1283192	2403463	2977211	2330973	2339469	2983794	3472276	4147335	4597366	0
LFQ	66	0	0	76339	0	0	15173	46850	188424	266538	12500	17568	37155	37104	158449	51656	28437	26606	61715	183210	120224	190425	119878	334811	308725	136692	228684	771292	245069	819099	691644	659814	1322827	1026561	1288699	2514199	3118325	2411692	2361415	2883412	3468930	3924269	4241123	0
LFQ	67	0	0	102860	0	0	15147	42347	182105	244592	7203	19083	39388	36828	160021	47996	28784	25983	61629	182641	114272	199712	122636	345580	297853	134707	232595	797402	238893	819854	716455	691702	1352814	1065871	1300969	2621838	3291498	2492943	2407229	2759679	3518425	3716565	3958622	0
LFQ	68	0	0	135053	0	0	17184	46957	206261	269251	4903	20384	41598	36918	160478	45685	29665	27432	65887	199166	117789	208667	126036	359949	285583	138624	248729	835745	240299	805518	762438	723596	1383441	1105684	1312768	2722169	3464037	2570507	2429051	2633995	3487746	3474202	3650486	0
LFQ	69	0	0	171181	0	0	17222	41418	200055	241900	2411	21961	44909	37551	163430	42409	31327	27282	65718	201518	113038	221326	129645	371542	275798	141529	257973	862170	238501	795119	794992	764451	1414102	1152400	1332376	2837656	3657685	2655462	2474483	2506753	3487952	3242204	3355650	0
LFQ	70	0	0	211514	0	0	17936	40468	206451	235821	1362	23422	44874	35771	154142	37912	31872	27392	67806	210018	109474	227536	130447	342565	233612	205566	268681	890264	238527	771999	833402	802587	1439385	1196410	1360329	2950353	3865824	2740216	2516710	2366582	3481836	3005370	3067740	0
LFQ	71	0	0	257399	0	0	19911	43128	227044	242765	651	25333	47475	36559	153881	35924	33890	28587	71699	224357	110480	236992	133891	348429	222781	214490	286167	920652	244312	747867	878455	842402	1466131	1238943	1391386	3071598	4055851	2815244	2548741	2224311	3432077	2759295	2752242	0
LFQ	72	0	0	307770	0	0	20529	41557	233852	233479	385	27212	50439	37316	152213	33457	35776	28459	73352	231480	107866	250881	136941	349107	214728	224032	299043	944257	248845	726209	915978	887736	1484419	1282778	1427395	3199819	4266632	2886226	2588385	2065553	3405716	2509256	2461403	0
LFQ	73	0	0	361446	0	0	21523	38554	236101	216924	238	28677	51673	37115	146668	30573	38295	28571	75286	236699	105336	260372	138956	345890	207385	231783	312402	966776	253327	697140	957267	925921	1500471	1319658	1470381	3327449	4493084	2959262	2637696	1912472	3362554	2262325	2193318	0
LFQ	74	0	0	421193	0	0	24305	41841	265788	231453	168	31086	53909	38326	145633	29378	40055	29534	78726	253100	105718	271028	140544	344693	201407	242277	331456	990319	261897	665071	1002090	964106	1515485	1356387	1512586	3451088	4706051	3007290	2672585	1749745	3280171	2011711	1920460	0
LFQ	75	0	0	484274	0	0	23909	36408	256097	203077	160	34382	57522	39450	145728	26923	42318	29175	80225	254641	102986	287916	144325	341248	200754	252054	345776	935551	350427	642271	1043611	1005742	1537558	1397136	1563330	3598289	4931047	3064079	2712040	1594646	3192490	1769876	1660226	0
LFQ	76	0	0	551982	0	0	25057	35361	267940	194202	118	35555	57092	38952	135250	25201	44712	29968	83104	265283	101478	295890	144339	328929	199582	260273	365560	950303	365894	607109	1093047	1041345	1557751	1437375	1617360	3752484	5159338	3103944	2746274	1439834	3078814	1533867	1416084	0
LFQ	77	0	0	622853	0	0	25696	33471	274450	180628	109	37302	57026	38950	126661	23066	46859	29943	84091	270691	99022	304324	142840	311456	199204	268259	380119	952936	382594	570444	1134538	1071773	1575991	1475254	1675227	3915601	5405338	3139754	2776531	1286375	2959995	1314563	1191620	0
LFQ	78	0	0	699641	0	0	28558	35499	301008	182987	139	39910	59939	40758	123320	22473	48713	31497	87882	285658	101029	317871	145149	300732	201956	279666	405256	970901	399206	535864	1184171	1098400	1601330	1511130	1721164	4066112	5621611	3149982	2785990	1135582	2786499	1101756	975054	0
LFQ	79	0	0	779935	0	0	28903	32370	303197	165580	106	43487	62593	42131	120084	21113	52373	31388	90756	292558	100975	333902	146363	289343	206792	289539	425023	979222	417180	506011	1229862	1127488	1630049	1550033	1772118	4237562	5846199	3154004	2783953	989707	2610921	903029	787430	0
LFQ	80	0	0	865483	0	0	30260	31255	315926	156216	124	46236	63261	43402	112635	19757	54551	31939	94080	301564	102756	346631	147054	272030	213061	301213	449487	989171	436697	475552	1278423	1151701	1659339	1586856	1821156	4412830	6062668	3144150	2761259	848821	2411817	723636	619019	0
LFQ	81	0	0	954878	0	0	31795	30752	332748	147432	99	48848	64451	44607	107183	19234	57151	33055	96515	309040	104428	358094	146624	253575	219688	310978	472529	993072	456796	440608	1326980	1167549	1691643	1626764	1859919	4590308	6280261	3118466	2724232	721980	2197254	566094	474930	0
LFQ	82	0	0	1054953	0	0	34739	32144	359294	143863	173	54189	69214	47369	105696	18829	60043	33567	100234	320682	108000	376401	147573	238231	228207	322535	500727	997597	476805	409777	1371913	1183343	1725110	1658153	1898737	4761751	6467728	3074408	2650800	601721	1965369	427979	351271	0
LFQ	83	0	0	1149620	0	0	35057	28656	359516	128208	165	58417	73506	48548	98266	17853	62986	33797	103502	328188	112250	392801	147487	221356	236774	334539	527568	998158	497268	380181	1419703	1193341	1765503	1696779	1930842	4943043	6670526	3023204	2563895	496373	1731745	314356	253562	0
LFQ	84	0	0	1253627	0	0	34599	25831	356671	113078	142	59123	69142	48361	87779	16383	65044	33702	105473	325290	116012	404534	143343	200012	243488	342920	550761	988734	516714	349197	1458057	1199183	1802408	1734662	1962708	5130811	6900991	2971570	2458707	399671	1504940	224493	177764	0
LFQ	85	0	0	1365245	0	0	35729	24602	364851	101217	144	60922	67462	48990	79728	16102	66800	34532	108015	334051	120254	410380	139738	179560	250611	353700	579434	973477	538630	321773	1499949	1203954	1841963	1770199	1991694	5324163	7092334	2891728	2323256	319617	1267453	152987	118848	0
LFQ	86	0	0	1482934	0	0	36082	22907	368296	89887	132	62672	66501	48812	70963	14935	68516	34624	109469	334655	124994	420051	134827	159631	257597	360933	605391	952042	558135	292531	1537247	1200959	1879419	1803827	2016858	5511057	7289845	2814385	2170588	248104	1045476	100704	76106	0
LFQ	87	0	0	1610355	0	0	36682	21076	370648	79440	138	65197	65382	50049	63511	14260	70230	35160	111049	337739	131044	426690	129674	141295	265289	370078	633516	926661	576927	266629	1567568	1196503	1914151	1836937	2031738	5685960	7479178	2721766	1999711	189681	838051	62638	47119	0
LFQ	88	0	0	1749476	0	0	38521	20607	388498	71907	112	68173	65989	50910	56982	13695	72539	36371	113773	350346	138138	435828	124918	125111	272084	381732	670438	906439	597964	246452	1605750	1190465	1947941	1872787	2036006	5851982	7610241	2600808	1802875	140940	645622	37187	27516	0
LFQ	89	0	0	1897307	0	0	38050	18535	384834	62362	153	70758	66069	51469	50949	12953	74986	36730	116436	347837	146045	446503	119686	109991	281056	390180	700692	877033	619265	225925	1639538	1189600	1983399	1910058	2043874	6012416	7735002	2481008	1601687	101465	484174	20956	15317	0
LFQ	90	0	0	2060608	0	0	39747	18421	402189	56758	143	74291	65808	52224	45668	12567	77509	37857	119415	359339	155493	457012	114354	97005	290883	403032	740720	851815	645457	209665	1682678	1191866	2020964	1953515	2041913	6157612	7772434	2331597	1382517	71195	347366	11492	7909	0
LFQ	91	0	0	2229538	0	0	37161	14872	359820	43570	153	70915	59883	48505	36686	10639	75210	35546	115013	334384	156963	440861	100173	78371	289776	399012	738975	783162	650636	188454	1665460	1171612	2012308	1970282	2038906	6240832	8113774	2305150	1228010	46769	255650	5941	4486	0
LFQ	92	0	0	2421214	0	0	35854	12870	348966	36834	103	68027	53570	46071	28353	9714	74712	35580	113486	331684	160112	428257	88254	65128	288175	398110	752500	720090	656786	170332	1651753	1151766	2000279	1968362	2024283	6314740	8410527	2219124	1057062	31719	173273	3238	2442	0
LFQ	93	0	0	2643396	0	0	34655	11580	340868	30634	122	67402	50134	44442	23205	9261	75174	35992	112750	331142	165400	421408	79225	55629	290468	400753	780288	672330	668343	154885	1658364	1143168	2007948	1982444	2005886	6391282	8557173	2093863	874078	20492	111416	1760	1406	0
LFQ	94	0	0	2899240	0	0	33064	9938	319307	25061	114	66234	46219	42198	18468	7956	74081	35589	111824	326576	171174	416017	70486	47082	292224	402485	804547	624812	681399	142609	1661471	1138911	2017285	2008123	1989673	6459769	8655330	1958258	703719	12964	67550	1088	808	0
LFQ	95	0	0	3195913	0	0	30643	8243	298996	20143	104	62583	41678	16111	37224	7039	72447	35599	108995	321386	174548	401454	60217	40277	292526	401650	821283	575700	688603	131125	1665900	1136665	2025857	2024568	1981531	6532115	8710192	1817729	550730	7515	39539	708	504	0
LFQ	96	0	0	3547383	0	0	26565	6670	269952	16048	90	58360	37007	13746	32189	6237	70740	34926	106945	318983	177983	388796	51208	35174	293246	403983	843256	528350	698055	119616	1668458	1139387	2035195	2050704	1968933	6586020	8687779	1663893	418842	4351	21875	500	305	0
LFQ	97	0	0	3950895	0	0	19459	4530	208217	11189	90	47458	28560	10101	24521	4637	64420	32907	99583	295953	172291	356455	40371	29341	284482	392858	835817	469794	696843	106850	1642690	1138398	2038601	2067248	1966974	6645301	8767038	1536525	319272	2337	12119	342	219	0
