Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
HG00173	(1, 46.3936)	(2, 47.255900000000004)	(3, 49.300399999999996)	(4, 49.7442)	(5, 47.1646)	(6, 50.0189)	(7, 48.8801)	(8, 48.3476)	(9, 48.8128)	(10, 49.0988)	(11, 48.8665)	(12, 48.909200000000006)	(13, 48.5887)	(14, 48.5694)	(15, 48.8024)	(16, 48.7881)	(17, 48.728100000000005)	(18, 48.9624)	(19, 48.9393)	(20, 48.8635)	(21, 49.0294)	(22, 48.9892)	(23, 48.815999999999995)	(24, 49.0929)	(25, 48.9633)	(26, 48.8714)	(27, 49.068400000000004)	(28, 49.006)	(29, 48.896)	(30, 49.099599999999995)	(31, 49.0573)	(32, 48.9319)	(33, 49.1154)	(34, 49.0513)	(35, 48.9473)	(36, 49.1462)	(37, 49.059599999999996)	(38, 48.9722)	(39, 49.1536)	(40, 49.1199)	(41, 49.0068)	(42, 49.199)	(43, 49.1169)	(44, 49.0106)	(45, 49.1777)	(46, 49.1391)	(47, 49.040499999999994)	(48, 49.207499999999996)	(49, 49.1399)	(50, 49.040800000000004)	(51, 49.2128)	(52, 49.166900000000005)	(53, 49.0275)	(54, 49.223099999999995)	(55, 49.1397)	(56, 49.059799999999996)	(57, 49.2033)	(58, 49.1676)	(59, 49.0683)	(60, 49.2363)	(61, 49.1668)	(62, 49.0755)	(63, 49.2269)	(64, 49.1533)	(65, 49.088100000000004)	(66, 49.243900000000004)	(67, 49.1958)	(68, 49.1249)	(69, 49.240899999999996)	(70, 49.1997)	(71, 49.119299999999996)	(72, 49.2946)	(73, 49.2127)	(74, 49.1399)	(75, 49.292)	(76, 49.2203)	(77, 49.146699999999996)	(78, 49.2988)	(79, 49.2743)	(80, 49.195100000000004)	(81, 49.3219)	(82, 49.2907)	(83, 49.206)	(84, 49.3544)	(85, 49.3123)	(86, 49.2131)	(87, 49.2973)	(88, 49.2579)	(89, 49.180600000000005)	(90, 49.3448)	(91, 49.132)	(92, 49.2629)	(93, 49.406299999999995)	(94, 49.3956)	(95, 49.3121)	(96, 49.446600000000004)	(97, 49.398399999999995)	(98, 49.3488)	(99, 49.487700000000004)	(100, 49.4484)	(101, 49.8385)
HG00407	(1, 41.6315)	(2, 42.8788)	(3, 43.1159)	(4, 43.2035)	(5, 43.1322)	(6, 44.9947)	(7, 44.2073)	(8, 43.2516)	(9, 43.7791)	(10, 43.8722)	(11, 43.9271)	(12, 44.0549)	(13, 43.8604)	(14, 43.546600000000005)	(15, 43.7596)	(16, 44.081900000000005)	(17, 43.8277)	(18, 44.3024)	(19, 44.2664)	(20, 44.0841)	(21, 44.5456)	(22, 44.5486)	(23, 44.4872)	(24, 44.451499999999996)	(25, 44.5746)	(26, 44.3577)	(27, 44.509)	(28, 44.743100000000005)	(29, 44.7057)	(30, 44.8492)	(31, 44.5758)	(32, 44.5739)	(33, 44.8594)	(34, 44.6493)	(35, 44.7312)	(36, 44.8839)	(37, 44.7276)	(38, 44.7391)	(39, 44.9332)	(40, 44.9227)	(41, 44.8919)	(42, 44.9294)	(43, 44.8818)	(44, 44.9486)	(45, 45.0009)	(46, 45.0266)	(47, 45.0137)	(48, 45.124399999999994)	(49, 44.998)	(50, 45.074799999999996)	(51, 45.1493)	(52, 45.0482)	(53, 45.0951)	(54, 45.1587)	(55, 45.123400000000004)	(56, 45.2123)	(57, 45.290200000000006)	(58, 45.2132)	(59, 45.124399999999994)	(60, 45.262299999999996)	(61, 45.2237)	(62, 45.312999999999995)	(63, 45.354499999999994)	(64, 45.380900000000004)	(65, 45.3116)	(66, 45.4659)	(67, 45.373000000000005)	(68, 45.346399999999996)	(69, 45.473200000000006)	(70, 45.4593)	(71, 45.4655)	(72, 45.561)	(73, 45.515499999999996)	(74, 45.5531)	(75, 45.6554)	(76, 45.6318)	(77, 45.628099999999996)	(78, 45.7422)	(79, 45.7223)	(80, 45.7358)	(81, 45.820699999999995)	(82, 45.785199999999996)	(83, 45.815)	(84, 45.9445)	(85, 45.8982)	(86, 45.9025)	(87, 45.9933)	(88, 46.0199)	(89, 46.0497)	(90, 46.1476)											
HG00956	(1, 43.1253)	(2, 44.1674)	(3, 44.3303)	(4, 44.954899999999995)	(5, 43.9966)	(6, 45.8685)	(7, 45.441900000000004)	(8, 44.556400000000004)	(9, 44.9476)	(10, 45.3131)	(11, 45.2769)	(12, 45.3834)	(13, 45.1501)	(14, 45.1664)	(15, 45.2396)	(16, 45.2422)	(17, 45.341)	(18, 45.4735)	(19, 45.4938)	(20, 45.5287)	(21, 45.6594)	(22, 45.6537)	(23, 45.6913)	(24, 45.8628)	(25, 45.7759)	(26, 45.808)	(27, 45.9313)	(28, 45.914899999999996)	(29, 45.8991)	(30, 46.023399999999995)	(31, 45.975100000000005)	(32, 46.0396)	(33, 46.1425)	(34, 46.0997)	(35, 46.1195)	(36, 46.186)	(37, 46.1393)	(38, 46.1847)	(39, 46.243)	(40, 46.2285)	(41, 46.226800000000004)	(42, 46.3438)	(43, 46.303)	(44, 46.3019)	(45, 46.3966)	(46, 46.338499999999996)	(47, 46.3498)	(48, 46.4262)	(49, 46.400200000000005)	(50, 46.3831)	(51, 46.454)	(52, 46.461200000000005)	(53, 46.4477)	(54, 46.5434)	(55, 46.497)	(56, 46.507)	(57, 46.5719)	(58, 46.5195)	(59, 46.5293)	(60, 46.6096)	(61, 46.583200000000005)	(62, 46.5978)	(63, 46.6731)	(64, 46.6252)	(65, 46.625299999999996)	(66, 46.678399999999996)	(67, 46.6799)	(68, 46.6468)	(69, 46.6936)	(70, 46.702799999999996)	(71, 46.693)	(72, 46.7686)	(73, 46.7308)	(74, 46.7269)	(75, 46.8026)	(76, 46.7822)	(77, 46.7844)	(78, 46.8408)	(79, 46.8167)	(80, 46.8181)	(81, 46.8765)	(82, 46.8638)	(83, 46.8529)	(84, 46.9349)	(85, 46.8874)	(86, 46.8921)	(87, 46.9362)	(88, 46.8982)	(89, 46.9347)	(90, 46.9789)											
HG01501	(1, 41.851699999999994)	(2, 43.8639)	(3, 46.027699999999996)	(4, 46.835100000000004)	(5, 43.925399999999996)	(6, 46.7111)	(7, 45.919399999999996)	(8, 44.9446)	(9, 45.2713)	(10, 46.0582)	(11, 45.865)	(12, 45.8756)	(13, 45.5526)	(14, 45.5516)	(15, 45.69)	(16, 45.7813)	(17, 45.6824)	(18, 45.9413)	(19, 45.752700000000004)	(20, 45.8969)	(21, 46.0214)	(22, 45.9339)	(23, 45.9266)	(24, 46.1613)	(25, 46.0322)	(26, 45.9906)	(27, 46.093)	(28, 45.9791)	(29, 45.9978)	(30, 46.185500000000005)	(31, 46.0118)	(32, 46.057500000000005)	(33, 46.2373)	(34, 46.1462)	(35, 46.0553)	(36, 46.2828)	(37, 46.114)	(38, 46.1799)	(39, 46.3287)	(40, 46.2214)	(41, 46.2094)	(42, 46.3707)	(43, 46.217200000000005)	(44, 46.2155)	(45, 46.3486)	(46, 46.2705)	(47, 46.2729)	(48, 46.3915)	(49, 46.2608)	(50, 46.275800000000004)	(51, 46.3773)	(52, 46.323)	(53, 46.2727)	(54, 46.380700000000004)	(55, 46.3254)	(56, 46.3307)	(57, 46.422999999999995)	(58, 46.3868)	(59, 46.299800000000005)	(60, 46.4371)	(61, 46.3306)	(62, 46.3076)	(63, 46.4292)	(64, 46.3568)	(65, 46.3319)	(66, 46.4387)	(67, 46.3229)	(68, 46.351)	(69, 46.4505)	(70, 46.3941)	(71, 46.3584)	(72, 46.4924)	(73, 46.395599999999995)	(74, 46.3628)	(75, 46.5208)	(76, 46.4871)	(77, 46.4426)	(78, 46.5709)	(79, 46.506)	(80, 46.4803)	(81, 46.534)	(82, 46.5064)	(83, 46.456399999999995)	(84, 46.5879)	(85, 46.5386)	(86, 46.4968)	(87, 46.5499)	(88, 46.5499)	(89, 46.5487)	(90, 46.6308)	(91, 46.5461)	(92, 46.559)	(93, 46.6117)	(94, 46.6284)	(95, 46.617399999999996)	(96, 46.6878)	(97, 46.661500000000004)	(98, 46.6416)	(99, 46.7417)	(100, 46.637699999999995)	(101, 48.0815)
HG01503	(1, 42.288599999999995)	(2, 44.5574)	(3, 46.2366)	(4, 46.713100000000004)	(5, 43.8815)	(6, 46.6346)	(7, 45.896300000000004)	(8, 44.962)	(9, 45.3007)	(10, 46.2684)	(11, 46.0362)	(12, 46.061600000000006)	(13, 45.6191)	(14, 45.617799999999995)	(15, 45.7866)	(16, 45.805099999999996)	(17, 45.8717)	(18, 46.0451)	(19, 45.989799999999995)	(20, 46.03)	(21, 46.1087)	(22, 46.0195)	(23, 45.9319)	(24, 46.176)	(25, 46.056000000000004)	(26, 46.0374)	(27, 46.2048)	(28, 46.1376)	(29, 46.0446)	(30, 46.2175)	(31, 46.1551)	(32, 46.165099999999995)	(33, 46.2641)	(34, 46.1864)	(35, 46.1471)	(36, 46.3247)	(37, 46.2082)	(38, 46.2187)	(39, 46.3314)	(40, 46.2707)	(41, 46.239599999999996)	(42, 46.3693)	(43, 46.2663)	(44, 46.2661)	(45, 46.3446)	(46, 46.286100000000005)	(47, 46.2554)	(48, 46.355000000000004)	(49, 46.3174)	(50, 46.2839)	(51, 46.3557)	(52, 46.3373)	(53, 46.253899999999994)	(54, 46.3991)	(55, 46.2788)	(56, 46.2786)	(57, 46.3192)	(58, 46.3298)	(59, 46.2809)	(60, 46.390100000000004)	(61, 46.2828)	(62, 46.278000000000006)	(63, 46.375699999999995)	(64, 46.279900000000005)	(65, 46.3138)	(66, 46.367000000000004)	(67, 46.3424)	(68, 46.3102)	(69, 46.4142)	(70, 46.3717)	(71, 46.3182)	(72, 46.4469)	(73, 46.366800000000005)	(74, 46.335)	(75, 46.4454)	(76, 46.3692)	(77, 46.3569)	(78, 46.4582)	(79, 46.408899999999996)	(80, 46.4067)	(81, 46.4978)	(82, 46.4568)	(83, 46.4063)	(84, 46.5248)	(85, 46.4296)	(86, 46.4394)	(87, 46.4953)	(88, 46.4726)	(89, 46.4796)	(90, 46.5481)	(91, 46.5225)	(92, 46.4834)	(93, 46.5811)	(94, 46.5607)	(95, 46.5216)	(96, 46.570699999999995)	(97, 46.5818)	(98, 46.514)	(99, 46.5935)	(100, 46.5857)	(101, 47.0953)
HG01504	(1, 42.0215)	(2, 44.344699999999996)	(3, 46.3352)	(4, 46.9986)	(5, 43.7195)	(6, 46.883)	(7, 46.126400000000004)	(8, 45.1542)	(9, 45.0036)	(10, 46.2495)	(11, 46.0899)	(12, 46.1254)	(13, 45.6903)	(14, 45.684999999999995)	(15, 45.901199999999996)	(16, 45.751)	(17, 45.8688)	(18, 46.0496)	(19, 46.0033)	(20, 45.2333)	(21, 46.1532)	(22, 46.0636)	(23, 46.1388)	(24, 46.266)	(25, 46.1409)	(26, 46.1015)	(27, 46.263)	(28, 46.1607)	(29, 46.1481)	(30, 46.2658)	(31, 46.203)	(32, 46.1896)	(33, 46.357)	(34, 46.2652)	(35, 46.241)	(36, 46.3892)	(37, 46.2948)	(38, 46.27)	(39, 46.3825)	(40, 46.2178)	(41, 46.2891)	(42, 46.452)	(43, 46.3681)	(44, 46.3136)	(45, 46.422200000000004)	(46, 46.3424)	(47, 46.3319)	(48, 46.4077)	(49, 46.3549)	(50, 46.3117)	(51, 46.4005)	(52, 46.268)	(53, 46.314)	(54, 46.2982)	(55, 46.3664)	(56, 46.33)	(57, 46.4366)	(58, 46.3425)	(59, 46.3102)	(60, 46.434799999999996)	(61, 46.3727)	(62, 46.308899999999994)	(63, 46.434)	(64, 46.3515)	(65, 46.3312)	(66, 46.4553)	(67, 46.4173)	(68, 46.3549)	(69, 46.4581)	(70, 46.407)	(71, 46.3912)	(72, 46.4874)	(73, 46.4187)	(74, 46.3786)	(75, 46.481)	(76, 46.4329)	(77, 46.3806)	(78, 46.5011)	(79, 46.4046)	(80, 46.3638)	(81, 46.4458)	(82, 46.4121)	(83, 46.3782)	(84, 46.4829)	(85, 46.422200000000004)	(86, 46.413199999999996)	(87, 46.4608)	(88, 46.456599999999995)	(89, 46.4184)	(90, 46.510200000000005)	(91, 46.4006)	(92, 46.3785)	(93, 46.3388)	(94, 46.4347)	(95, 46.4658)	(96, 46.5547)	(97, 46.5137)	(98, 46.477000000000004)	(99, 46.575)	(100, 46.5344)	(101, 46.8918)
HG01596	(1, 41.3165)	(2, 42.9547)	(3, 43.7816)	(4, 44.28)	(5, 43.61)	(6, 45.0465)	(7, 44.057)	(8, 43.6917)	(9, 43.9197)	(10, 43.554500000000004)	(11, 43.784099999999995)	(12, 43.7089)	(13, 43.628)	(14, 43.5438)	(15, 43.793)	(16, 43.8012)	(17, 43.762)	(18, 44.2972)	(19, 44.146)	(20, 44.2204)	(21, 44.4157)	(22, 44.2196)	(23, 44.2016)	(24, 44.3617)	(25, 44.426300000000005)	(26, 44.4426)	(27, 44.4549)	(28, 44.5529)	(29, 44.6551)	(30, 44.5962)	(31, 44.5766)	(32, 44.3938)	(33, 44.832899999999995)	(34, 44.7134)	(35, 44.9343)	(36, 44.6809)	(37, 44.8968)	(38, 44.738)	(39, 44.7117)	(40, 44.7272)	(41, 45.1032)	(42, 45.0186)	(43, 45.0756)	(44, 44.9737)	(45, 44.996199999999995)	(46, 44.9577)	(47, 44.7218)	(48, 45.3764)	(49, 45.1218)	(50, 45.1781)	(51, 45.2345)	(52, 45.2986)	(53, 45.1143)	(54, 45.4661)	(55, 44.8166)	(56, 45.3631)	(57, 45.4382)	(58, 45.276300000000006)	(59, 45.4916)	(60, 45.3943)	(61, 45.6449)	(62, 45.490700000000004)	(63, 45.3023)	(64, 45.4424)	(65, 45.128099999999996)	(66, 45.4766)	(67, 45.4459)	(68, 45.4165)	(69, 45.3759)	(70, 45.5876)	(71, 45.399499999999996)	(72, 45.4301)	(73, 45.9868)	(74, 45.6757)	(75, 45.6351)	(76, 45.5778)	(77, 45.4219)	(78, 45.809)	(79, 45.564)	(80, 45.9241)	(81, 45.968599999999995)	(82, 45.6676)	(83, 45.9341)	(84, 45.7307)	(85, 46.1162)	(86, 45.9824)	(87, 45.7324)	(88, 45.9719)	(89, 46.353699999999996)	(90, 46.0206)											
HG01880	(1, 42.7681)	(2, 44.3649)	(3, 44.376599999999996)	(4, 44.9904)	(5, 44.286500000000004)	(6, 45.4731)	(7, 44.7558)	(8, 44.296)	(9, 44.5006)	(10, 44.560100000000006)	(11, 44.658300000000004)	(12, 44.6933)	(13, 44.5145)	(14, 44.4386)	(15, 44.551)	(16, 44.647999999999996)	(17, 44.6272)	(18, 44.857200000000006)	(19, 44.8302)	(20, 44.879799999999996)	(21, 45.0625)	(22, 45.0386)	(23, 45.055)	(24, 45.134299999999996)	(25, 45.103300000000004)	(26, 45.1285)	(27, 45.2213)	(28, 45.259899999999995)	(29, 45.2735)	(30, 45.3854)	(31, 45.292300000000004)	(32, 45.3138)	(33, 45.3777)	(34, 45.3606)	(35, 45.391799999999996)	(36, 45.5043)	(37, 45.424)	(38, 45.4648)	(39, 45.557700000000004)	(40, 45.5257)	(41, 45.5441)	(42, 45.622299999999996)	(43, 45.567)	(44, 45.597300000000004)	(45, 45.652100000000004)	(46, 45.6253)	(47, 45.6361)	(48, 45.7188)	(49, 45.6928)	(50, 45.7279)	(51, 45.7831)	(52, 45.768100000000004)	(53, 45.7488)	(54, 45.852900000000005)	(55, 45.8183)	(56, 45.8507)	(57, 45.8957)	(58, 45.893699999999995)	(59, 45.891799999999996)	(60, 45.975899999999996)	(61, 45.9644)	(62, 45.995799999999996)	(63, 46.0507)	(64, 46.0321)	(65, 46.0272)	(66, 46.1085)	(67, 46.092)	(68, 46.111999999999995)	(69, 46.1933)	(70, 46.1618)	(71, 46.1749)	(72, 46.244600000000005)	(73, 46.2336)	(74, 46.2287)	(75, 46.313500000000005)	(76, 46.29)	(77, 46.3046)	(78, 46.391799999999996)	(79, 46.3899)	(80, 46.381499999999996)	(81, 46.4677)	(82, 46.4587)	(83, 46.4636)	(84, 46.5581)	(85, 46.5316)	(86, 46.5578)	(87, 46.6154)	(88, 46.6362)	(89, 46.637)	(90, 46.7344)											
HG01882	(1, 42.3647)	(2, 43.1452)	(3, 43.9894)	(4, 44.5319)	(5, 43.9321)	(6, 45.104699999999994)	(7, 44.4338)	(8, 43.88)	(9, 44.0679)	(10, 43.9459)	(11, 44.057)	(12, 44.1277)	(13, 44.0112)	(14, 43.9007)	(15, 44.1481)	(16, 44.2391)	(17, 44.1826)	(18, 44.479)	(19, 44.439099999999996)	(20, 44.4689)	(21, 44.6967)	(22, 44.6829)	(23, 44.6791)	(24, 44.8073)	(25, 44.7853)	(26, 44.7652)	(27, 44.913399999999996)	(28, 44.9262)	(29, 44.8908)	(30, 45.0432)	(31, 44.9632)	(32, 44.9591)	(33, 45.1211)	(34, 45.0643)	(35, 45.0801)	(36, 45.2147)	(37, 45.17)	(38, 45.1605)	(39, 45.2884)	(40, 45.2631)	(41, 45.2277)	(42, 45.368199999999995)	(43, 45.3341)	(44, 45.3162)	(45, 45.4311)	(46, 45.398500000000006)	(47, 45.386700000000005)	(48, 45.5017)	(49, 45.4463)	(50, 45.447500000000005)	(51, 45.5447)	(52, 45.5051)	(53, 45.4899)	(54, 45.6162)	(55, 45.584)	(56, 45.5742)	(57, 45.681)	(58, 45.6414)	(59, 45.6191)	(60, 45.728)	(61, 45.7009)	(62, 45.6959)	(63, 45.8015)	(64, 45.7542)	(65, 45.743)	(66, 45.8576)	(67, 45.818799999999996)	(68, 45.786300000000004)	(69, 45.8994)	(70, 45.8594)	(71, 45.8506)	(72, 45.9505)	(73, 45.9075)	(74, 45.937)	(75, 46.0291)	(76, 46.0031)	(77, 45.980199999999996)	(78, 46.0711)	(79, 46.0447)	(80, 46.0673)	(81, 46.1415)	(82, 46.110800000000005)	(83, 46.088499999999996)	(84, 46.1912)	(85, 46.1402)	(86, 46.1447)	(87, 46.2167)	(88, 46.226)	(89, 46.2015)	(90, 46.2262)											
HG01886	(1, 39.799299999999995)	(2, 43.1026)	(3, 44.3808)	(4, 44.209199999999996)	(5, 42.5439)	(6, 44.2462)	(7, 44.405699999999996)	(8, 43.0642)	(9, 43.4209)	(10, 43.775999999999996)	(11, 43.575399999999995)	(12, 43.7485)	(13, 43.4494)	(14, 43.6597)	(15, 43.8665)	(16, 43.8419)	(17, 43.9565)	(18, 44.1793)	(19, 44.1337)	(20, 44.1951)	(21, 44.3332)	(22, 44.2806)	(23, 44.3093)	(24, 44.5563)	(25, 44.4406)	(26, 44.516)	(27, 44.6809)	(28, 44.5959)	(29, 44.6102)	(30, 44.7939)	(31, 44.7613)	(32, 44.808)	(33, 44.941700000000004)	(34, 44.8438)	(35, 44.8786)	(36, 45.0026)	(37, 44.872499999999995)	(38, 44.9099)	(39, 45.0238)	(40, 44.920300000000005)	(41, 44.9538)	(42, 45.1096)	(43, 45.0079)	(44, 45.0463)	(45, 45.161699999999996)	(46, 45.1135)	(47, 45.1173)	(48, 45.2104)	(49, 45.1236)	(50, 45.130900000000004)	(51, 45.2273)	(52, 45.1874)	(53, 45.1407)	(54, 45.257999999999996)	(55, 45.1422)	(56, 45.1931)	(57, 45.261)	(58, 45.204100000000004)	(59, 45.2084)	(60, 45.338899999999995)	(61, 45.2494)	(62, 45.2811)	(63, 45.3739)	(64, 45.2755)	(65, 45.3085)	(66, 45.3952)	(67, 45.360499999999995)	(68, 45.3502)	(69, 45.4175)	(70, 45.3611)	(71, 45.3769)	(72, 45.4833)	(73, 45.3758)	(74, 45.3992)	(75, 45.514500000000005)	(76, 45.4341)	(77, 45.434200000000004)	(78, 45.522800000000004)	(79, 45.458999999999996)	(80, 45.4636)	(81, 45.5596)	(82, 45.488099999999996)	(83, 45.4918)	(84, 45.6171)	(85, 45.5253)	(86, 45.5504)	(87, 45.6205)	(88, 45.5719)	(89, 45.591)	(90, 45.6702)	(91, 45.5691)	(92, 45.6062)	(93, 45.697900000000004)	(94, 45.6761)	(95, 45.6796)	(96, 45.7651)	(97, 45.6993)	(98, 45.7201)	(99, 45.7988)	(100, 45.7617)	
HG01890	(1, 41.6806)	(2, 44.677099999999996)	(3, 46.6086)	(4, 47.311)	(5, 44.0127)	(6, 47.06)	(7, 46.3753)	(8, 45.4392)	(9, 45.2926)	(10, 46.4609)	(11, 46.3162)	(12, 46.3498)	(13, 45.9321)	(14, 45.9325)	(15, 46.1287)	(16, 45.9926)	(17, 46.1272)	(18, 46.2856)	(19, 46.2571)	(20, 45.4666)	(21, 46.4045)	(22, 46.3572)	(23, 46.416000000000004)	(24, 46.5341)	(25, 46.3713)	(26, 46.375499999999995)	(27, 46.5406)	(28, 46.4296)	(29, 46.4306)	(30, 46.5391)	(31, 46.479)	(32, 46.461999999999996)	(33, 46.6109)	(34, 46.5059)	(35, 46.5341)	(36, 46.6359)	(37, 46.5441)	(38, 46.535900000000005)	(39, 46.6818)	(40, 46.4852)	(41, 46.5781)	(42, 46.7272)	(43, 46.618500000000004)	(44, 46.598099999999995)	(45, 46.698)	(46, 46.606700000000004)	(47, 46.6144)	(48, 46.6882)	(49, 46.6289)	(50, 46.6079)	(51, 46.6911)	(52, 46.563500000000005)	(53, 46.5859)	(54, 46.5939)	(55, 46.6347)	(56, 46.6113)	(57, 46.6928)	(58, 46.6416)	(59, 46.6149)	(60, 46.7241)	(61, 46.6467)	(62, 46.6198)	(63, 46.7395)	(64, 46.642)	(65, 46.632600000000004)	(66, 46.7155)	(67, 46.6823)	(68, 46.6703)	(69, 46.7719)	(70, 46.6978)	(71, 46.6701)	(72, 46.7881)	(73, 46.686499999999995)	(74, 46.6808)	(75, 46.788999999999994)	(76, 46.7068)	(77, 46.691300000000005)	(78, 46.7947)	(79, 46.700399999999995)	(80, 46.677800000000005)	(81, 46.7631)	(82, 46.693)	(83, 46.685900000000004)	(84, 46.7708)	(85, 46.7224)	(86, 46.6911)	(87, 46.767900000000004)	(88, 46.7224)	(89, 46.718900000000005)	(90, 46.800999999999995)	(91, 46.689)	(92, 46.6942)	(93, 46.6369)	(94, 46.7289)	(95, 46.7872)	(96, 46.8473)	(97, 46.7993)	(98, 46.7879)	(99, 46.859)	(100, 46.824799999999996)	(101, 47.226099999999995)
HG02013	(1, 43.6249)	(2, 45.372)	(3, 44.1836)	(4, 45.014199999999995)	(5, 44.1523)	(6, 45.2654)	(7, 44.4505)	(8, 44.046800000000005)	(9, 44.3631)	(10, 44.6434)	(11, 44.8211)	(12, 44.749)	(13, 44.577299999999994)	(14, 44.4724)	(15, 44.5189)	(16, 44.6819)	(17, 44.699)	(18, 44.8805)	(19, 44.9015)	(20, 44.9406)	(21, 45.0929)	(22, 45.0983)	(23, 45.1111)	(24, 45.0785)	(25, 45.0831)	(26, 45.1126)	(27, 45.1871)	(28, 45.300200000000004)	(29, 45.3657)	(30, 45.3859)	(31, 45.325900000000004)	(32, 45.328)	(33, 45.339800000000004)	(34, 45.3234)	(35, 45.4106)	(36, 45.4183)	(37, 45.415)	(38, 45.4151)	(39, 45.490199999999994)	(40, 45.5335)	(41, 45.5528)	(42, 45.569900000000004)	(43, 45.561099999999996)	(44, 45.5702)	(45, 45.5527)	(46, 45.5472)	(47, 45.6054)	(48, 45.625)	(49, 45.632600000000004)	(50, 45.7147)	(51, 45.6854)	(52, 45.6554)	(53, 45.6616)	(54, 45.6757)	(55, 45.6878)	(56, 45.746700000000004)	(57, 45.7353)	(58, 45.7349)	(59, 45.7618)	(60, 45.8106)	(61, 45.8428)	(62, 45.8669)	(63, 45.8551)	(64, 45.8343)	(65, 45.8482)	(66, 45.8837)	(67, 45.906200000000005)	(68, 45.9409)	(69, 45.9577)	(70, 45.9497)	(71, 45.942899999999995)	(72, 45.9679)	(73, 46.0035)	(74, 46.000099999999996)	(75, 46.0116)	(76, 46.0151)	(77, 46.0571)	(78, 46.084)	(79, 46.123599999999996)	(80, 46.138200000000005)	(81, 46.1389)	(82, 46.1473)	(83, 46.1599)	(84, 46.204)	(85, 46.189400000000006)	(86, 46.1765)	(87, 46.2212)	(88, 46.2097)	(89, 46.2395)	(90, 46.2646)											
HG02651	(1, 43.383500000000005)	(2, 42.5692)	(3, 43.904700000000005)	(4, 44.1611)	(5, 43.6063)	(6, 44.7705)	(7, 44.325399999999995)	(8, 43.5631)	(9, 43.991400000000006)	(10, 44.0367)	(11, 44.0121)	(12, 44.181599999999996)	(13, 44.0248)	(14, 43.919999999999995)	(15, 44.0336)	(16, 44.0462)	(17, 44.0182)	(18, 44.3027)	(19, 44.2801)	(20, 44.2835)	(21, 44.4719)	(22, 44.4951)	(23, 44.4999)	(24, 44.6857)	(25, 44.6299)	(26, 44.609700000000004)	(27, 44.750099999999996)	(28, 44.7437)	(29, 44.6741)	(30, 44.8713)	(31, 44.802)	(32, 44.7751)	(33, 44.9762)	(34, 44.889)	(35, 44.8601)	(36, 45.0612)	(37, 44.9992)	(38, 44.9318)	(39, 45.080799999999996)	(40, 45.0427)	(41, 45.0048)	(42, 45.1539)	(43, 45.106)	(44, 45.0301)	(45, 45.2017)	(46, 45.1455)	(47, 45.092)	(48, 45.2405)	(49, 45.2052)	(50, 45.1587)	(51, 45.2391)	(52, 45.2138)	(53, 45.155899999999995)	(54, 45.2821)	(55, 45.2139)	(56, 45.1985)	(57, 45.3087)	(58, 45.2896)	(59, 45.1798)	(60, 45.313900000000004)	(61, 45.2615)	(62, 45.2372)	(63, 45.3561)	(64, 45.2968)	(65, 45.2567)	(66, 45.3625)	(67, 45.3433)	(68, 45.2706)	(69, 45.3813)	(70, 45.3401)	(71, 45.298899999999996)	(72, 45.4058)	(73, 45.3725)	(74, 45.3175)	(75, 45.4606)	(76, 45.402100000000004)	(77, 45.3499)	(78, 45.453500000000005)	(79, 45.4363)	(80, 45.368700000000004)	(81, 45.4761)	(82, 45.433299999999996)	(83, 45.374700000000004)	(84, 45.5172)	(85, 45.4544)	(86, 45.427800000000005)	(87, 45.5054)	(88, 45.4579)	(89, 45.4212)	(90, 45.5248)	(91, 45.4781)	(92, 45.4465)	(93, 45.5152)	(94, 45.4828)	(95, 45.4291)	(96, 45.539)	(97, 45.4837)	(98, 45.4685)	(99, 45.5436)	(100, 45.521699999999996)	
