Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
HG00407	(1, 38.3294)	(2, 38.1811)	(3, 38.1365)	(4, 38.0964)	(5, 38.0857)	(6, 38.1372)	(7, 38.0945)	(8, 38.0707)	(9, 38.0412)	(10, 38.0271)	(11, 38.0303)	(12, 37.9669)	(13, 37.9525)	(14, 37.9307)	(15, 37.8837)	(16, 37.8686)	(17, 37.808)	(18, 37.7716)	(19, 37.7397)	(20, 37.7033)	(21, 37.6521)	(22, 37.5856)	(23, 37.5405)	(24, 37.4867)	(25, 37.442)	(26, 37.357)	(27, 37.3053)	(28, 37.2354)	(29, 37.1669)	(30, 37.1241)	(31, 37.0906)	(32, 37.1385)	(33, 37.1175)	(34, 37.111)	(35, 37.0343)	(36, 37.1955)	(37, 37.1075)	(38, 37.0282)	(39, 36.9862)	(40, 36.9382)	(41, 36.9219)	(42, 36.8232)	(43, 36.7122)	(44, 36.6777)	(45, 36.609)	(46, 36.3065)	(47, 36.2032)	(48, 36.0907)	(49, 36.0276)	(50, 35.9564)	(51, 36.76)	(52, 36.71)	(53, 36.6692)	(54, 36.6422)	(55, 36.5985)	(56, 37.0138)	(57, 36.9221)	(58, 36.8335)	(59, 36.7736)	(60, 36.6932)	(61, 36.5597)	(62, 36.4434)	(63, 36.3268)	(64, 36.2555)	(65, 36.1452)	(66, 35.96)	(67, 35.8184)	(68, 35.7001)	(69, 35.5794)	(70, 35.4547)	(71, 35.2312)	(72, 35.019)	(73, 34.8802)	(74, 34.7381)	(75, 34.5539)	(76, 34.2753)	(77, 34.1164)	(78, 33.9247)	(79, 33.7559)	(80, 33.5419)	(81, 33.2708)	(82, 33.0363)	(83, 32.8353)	(84, 32.6174)	(85, 32.3446)	(86, 31.9282)	(87, 31.6455)	(88, 31.3927)	(89, 31.1407)	(90, 30.8468)											
HG00956	(1, 32.5344)	(2, 32.7271)	(3, 32.7814)	(4, 36.1637)	(5, 36.1651)	(6, 36.1584)	(7, 36.1344)	(8, 36.1304)	(9, 37.8675)	(10, 37.8364)	(11, 37.8285)	(12, 37.7887)	(13, 37.7517)	(14, 39.2099)	(15, 39.1753)	(16, 39.1475)	(17, 39.0817)	(18, 39.0552)	(19, 39.0441)	(20, 39.0136)	(21, 38.9602)	(22, 38.8992)	(23, 38.8199)	(24, 38.7685)	(25, 38.8976)	(26, 38.8906)	(27, 38.8241)	(28, 38.8137)	(29, 38.7815)	(30, 38.8648)	(31, 38.8992)	(32, 38.9048)	(33, 38.8963)	(34, 38.8732)	(35, 38.8216)	(36, 38.8009)	(37, 38.749)	(38, 38.6936)	(39, 38.6621)	(40, 38.6148)	(41, 38.5781)	(42, 38.5182)	(43, 38.4642)	(44, 38.4238)	(45, 38.3537)	(46, 38.3068)	(47, 38.2437)	(48, 38.1664)	(49, 38.0776)	(50, 38.0103)	(51, 36.8208)	(52, 37.2783)	(53, 37.6105)	(54, 37.7013)	(55, 37.6921)	(56, 37.601)	(57, 37.5073)	(58, 37.4074)	(59, 37.2675)	(60, 37.1112)	(61, 36.9675)	(62, 36.8084)	(63, 36.6337)	(64, 36.4433)	(65, 36.2868)	(66, 36.1138)	(67, 35.8838)	(68, 35.6978)	(69, 35.4839)	(70, 35.2664)	(71, 35.0464)	(72, 34.8586)	(73, 34.6535)	(74, 34.4125)	(75, 34.1582)	(76, 33.9303)	(77, 33.697)	(78, 33.4684)	(79, 33.2395)	(80, 32.9956)	(81, 32.7573)	(82, 32.5105)	(83, 32.2957)	(84, 32.0675)	(85, 31.8102)	(86, 31.583)	(87, 31.332)	(88, 31.0427)	(89, 30.7455)	(90, 30.3778)											
HG01501	(1, 30.9259)	(2, 30.931)	(3, 31.0704)	(4, 34.5616)	(5, 34.5812)	(6, 34.6486)	(7, 34.6561)	(8, 34.7491)	(9, 36.1483)	(10, 36.111)	(11, 36.1192)	(12, 35.9169)	(13, 35.9654)	(14, 36.8447)	(15, 36.8593)	(16, 36.7562)	(17, 36.6202)	(18, 36.7079)	(19, 36.43)	(20, 36.7965)	(21, 36.5833)	(22, 36.6603)	(23, 36.7186)	(24, 36.8324)	(25, 36.8451)	(26, 36.8899)	(27, 36.7595)	(28, 36.6881)	(29, 36.7868)	(30, 36.8074)	(31, 36.7272)	(32, 36.6634)	(33, 36.739)	(34, 36.4638)	(35, 36.3231)	(36, 36.2047)	(37, 36.075)	(38, 36.0597)	(39, 36.0982)	(40, 35.97)	(41, 35.9336)	(42, 35.8761)	(43, 35.8123)	(44, 35.7866)	(45, 35.7216)	(46, 35.7277)	(47, 35.718)	(48, 35.7033)	(49, 35.4383)	(50, 35.4953)	(51, 32.6863)	(52, 33.8359)	(53, 34.6352)	(54, 34.9217)	(55, 34.9361)	(56, 34.8904)	(57, 34.7464)	(58, 34.6286)	(59, 34.6514)	(60, 34.6417)	(61, 34.5751)	(62, 34.5168)	(63, 34.4887)	(64, 34.4217)	(65, 34.2732)	(66, 34.1876)	(67, 33.9228)	(68, 33.8044)	(69, 33.6694)	(70, 33.5538)	(71, 33.3931)	(72, 33.1824)	(73, 33.0187)	(74, 32.656)	(75, 32.4341)	(76, 32.24)	(77, 32.0053)	(78, 31.7196)	(79, 31.3976)	(80, 31.1517)	(81, 31.0535)	(82, 30.9879)	(83, 30.8726)	(84, 30.7106)	(85, 30.5623)	(86, 30.397)	(87, 30.1763)	(88, 29.9129)	(89, 29.7413)	(90, 29.5034)	(91, 29.3113)	(92, 29.0768)	(93, 28.7914)	(94, 28.4601)	(95, 28.0075)	(96, 27.6392)	(97, 27.1959)	(98, 26.8211)	(99, 26.2667)	(100, 25.2982)	(101, 21.1461)
HG01503	(1, 31.0381)	(2, 31.242)	(3, 31.3068)	(4, 34.9731)	(5, 34.8879)	(6, 34.9221)	(7, 34.9229)	(8, 34.9363)	(9, 36.3811)	(10, 36.3225)	(11, 36.2836)	(12, 36.2691)	(13, 36.2295)	(14, 37.242)	(15, 37.1604)	(16, 37.1166)	(17, 36.9538)	(18, 36.9982)	(19, 37.0408)	(20, 36.9807)	(21, 36.9393)	(22, 36.9862)	(23, 37.0322)	(24, 37.0123)	(25, 36.9758)	(26, 36.9359)	(27, 36.9012)	(28, 36.7814)	(29, 36.8743)	(30, 36.889)	(31, 36.7867)	(32, 36.7231)	(33, 36.7168)	(34, 36.6696)	(35, 36.626)	(36, 36.5291)	(37, 36.4566)	(38, 36.4174)	(39, 36.3136)	(40, 36.2659)	(41, 36.209)	(42, 36.1617)	(43, 36.0519)	(44, 35.9381)	(45, 35.8186)	(46, 35.7703)	(47, 35.6561)	(48, 35.5206)	(49, 35.3737)	(50, 35.2136)	(51, 34.5221)	(52, 34.8627)	(53, 35.0357)	(54, 35.0248)	(55, 35.0366)	(56, 34.9521)	(57, 34.8509)	(58, 34.6959)	(59, 34.5737)	(60, 34.4033)	(61, 34.2657)	(62, 34.0838)	(63, 33.8508)	(64, 33.6891)	(65, 33.4754)	(66, 33.2745)	(67, 32.9876)	(68, 32.7325)	(69, 32.4493)	(70, 32.1673)	(71, 31.8425)	(72, 31.5966)	(73, 31.339)	(74, 31.0704)	(75, 30.7163)	(76, 30.4353)	(77, 30.1131)	(78, 29.7806)	(79, 29.4299)	(80, 29.0515)	(81, 28.638)	(82, 28.3036)	(83, 28.0138)	(84, 27.623)	(85, 27.141)	(86, 26.8109)	(87, 26.4802)	(88, 26.1275)	(89, 25.7703)	(90, 25.3834)	(91, 25.0183)	(92, 24.6445)	(93, 24.2181)	(94, 23.7065)	(95, 23.2358)	(96, 22.7219)	(97, 22.1198)	(98, 21.5081)	(99, 20.857)	(100, 20.1214)	(101, 18.0845)
HG01504	(1, 30.8725)	(2, 30.9729)	(3, 31.0807)	(4, 34.7157)	(5, 34.4827)	(6, 34.5358)	(7, 34.6841)	(8, 34.6936)	(9, 35.7824)	(10, 35.9108)	(11, 35.9702)	(12, 36.077)	(13, 36.0711)	(14, 37.2059)	(15, 37.14)	(16, 36.9526)	(17, 36.9849)	(18, 37.033)	(19, 37.0957)	(20, 36.5059)	(21, 36.7177)	(22, 36.7715)	(23, 36.6762)	(24, 36.7215)	(25, 36.7034)	(26, 36.747)	(27, 36.7358)	(28, 36.6519)	(29, 36.5429)	(30, 36.6868)	(31, 36.7204)	(32, 36.6575)	(33, 36.6321)	(34, 36.5633)	(35, 36.5434)	(36, 36.5248)	(37, 36.447)	(38, 36.4121)	(39, 36.426)	(40, 36.2571)	(41, 36.2347)	(42, 36.1636)	(43, 36.0875)	(44, 36.0173)	(45, 36.1086)	(46, 36.1495)	(47, 36.1295)	(48, 36.1308)	(49, 36.0956)	(50, 36.0384)	(51, 34.6392)	(52, 35.1643)	(53, 35.6336)	(54, 35.7239)	(55, 35.8309)	(56, 35.828)	(57, 35.8028)	(58, 35.703)	(59, 35.6011)	(60, 35.5153)	(61, 35.3921)	(62, 35.265)	(63, 35.1509)	(64, 35.0257)	(65, 34.8034)	(66, 34.629)	(67, 34.4435)	(68, 34.2861)	(69, 34.1141)	(70, 33.9696)	(71, 33.7767)	(72, 33.5814)	(73, 33.3812)	(74, 33.1617)	(75, 32.9648)	(76, 32.7719)	(77, 32.5562)	(78, 32.3185)	(79, 32.0385)	(80, 31.8001)	(81, 31.5674)	(82, 31.3481)	(83, 31.1079)	(84, 30.9042)	(85, 30.6802)	(86, 30.3885)	(87, 30.1798)	(88, 29.9487)	(89, 29.7218)	(90, 29.2243)	(91, 29.0921)	(92, 28.8884)	(93, 28.5989)	(94, 28.2284)	(95, 28.1111)	(96, 27.8691)	(97, 27.5489)	(98, 27.174)	(99, 26.7695)	(100, 26.311)	(101, 23.9141)
HG01596	(1, 32.2852)	(2, 32.4827)	(3, 32.5384)	(4, 36.0039)	(5, 35.9472)	(6, 36.0248)	(7, 35.9955)	(8, 35.952)	(9, 37.7026)	(10, 37.6623)	(11, 37.6628)	(12, 37.6054)	(13, 37.5642)	(14, 38.8787)	(15, 38.9053)	(16, 38.8681)	(17, 38.8095)	(18, 38.7799)	(19, 38.7801)	(20, 38.6894)	(21, 38.6603)	(22, 38.6264)	(23, 38.5952)	(24, 38.5248)	(25, 38.5266)	(26, 38.5384)	(27, 38.4737)	(28, 38.4216)	(29, 38.3368)	(30, 38.2744)	(31, 38.2384)	(32, 37.9741)	(33, 38.2285)	(34, 38.1883)	(35, 38.3124)	(36, 38.2533)	(37, 38.3035)	(38, 38.2197)	(39, 38.2236)	(40, 38.1558)	(41, 38.0855)	(42, 38.0411)	(43, 37.9713)	(44, 37.9311)	(45, 37.8274)	(46, 37.7737)	(47, 37.6872)	(48, 37.6398)	(49, 37.525)	(50, 37.4249)	(51, 36.1278)	(52, 36.7537)	(53, 37.0928)	(54, 37.2496)	(55, 37.2744)	(56, 37.1307)	(57, 36.8511)	(58, 36.7951)	(59, 36.6041)	(60, 36.5166)	(61, 36.3379)	(62, 36.0877)	(63, 35.8646)	(64, 35.6506)	(65, 35.4671)	(66, 35.1636)	(67, 34.8843)	(68, 34.7024)	(69, 34.4119)	(70, 34.153)	(71, 33.8365)	(72, 33.4603)	(73, 32.9913)	(74, 32.5432)	(75, 32.2805)	(76, 32.0096)	(77, 31.7628)	(78, 31.4832)	(79, 31.0914)	(80, 30.729)	(81, 30.2568)	(82, 30.025)	(83, 29.5959)	(84, 29.1805)	(85, 28.6616)	(86, 28.3496)	(87, 27.9616)	(88, 27.5388)	(89, 26.9923)	(90, 26.4113)											
HG01880	(1, 32.407)	(2, 32.6044)	(3, 32.6522)	(4, 36.0664)	(5, 36.0543)	(6, 36.0971)	(7, 36.0671)	(8, 36.0727)	(9, 37.7746)	(10, 37.7693)	(11, 37.7684)	(12, 37.7497)	(13, 37.7013)	(14, 39.1385)	(15, 39.0711)	(16, 39.0423)	(17, 38.968)	(18, 38.9172)	(19, 38.9347)	(20, 38.8598)	(21, 38.8086)	(22, 38.76)	(23, 38.6717)	(24, 38.6398)	(25, 38.7355)	(26, 38.7311)	(27, 38.6857)	(28, 38.6385)	(29, 38.5838)	(30, 38.5332)	(31, 38.4634)	(32, 38.3988)	(33, 38.5072)	(34, 38.5472)	(35, 38.5868)	(36, 38.5528)	(37, 38.4929)	(38, 38.4501)	(39, 38.4097)	(40, 38.3618)	(41, 38.2845)	(42, 38.2408)	(43, 38.1556)	(44, 38.0873)	(45, 38.0143)	(46, 37.9634)	(47, 37.812)	(48, 37.7051)	(49, 37.5964)	(50, 37.5333)	(51, 36.4172)	(52, 36.9436)	(53, 37.3215)	(54, 37.4201)	(55, 37.3975)	(56, 37.3169)	(57, 37.1984)	(58, 37.013)	(59, 36.8048)	(60, 36.6231)	(61, 36.4024)	(62, 36.2548)	(63, 36.0347)	(64, 35.8021)	(65, 35.5688)	(66, 35.3263)	(67, 35.02)	(68, 34.7918)	(69, 34.4739)	(70, 34.2266)	(71, 33.9389)	(72, 33.6378)	(73, 33.3625)	(74, 33.063)	(75, 32.7329)	(76, 32.4387)	(77, 32.0641)	(78, 31.7318)	(79, 31.3856)	(80, 31.0161)	(81, 30.6942)	(82, 30.3754)	(83, 30.0066)	(84, 29.6595)	(85, 29.2261)	(86, 28.8274)	(87, 28.3876)	(88, 27.9201)	(89, 27.4063)	(90, 26.9032)											
HG01882	(1, 32.2627)	(2, 32.4726)	(3, 32.5368)	(4, 35.9992)	(5, 35.9793)	(6, 35.9927)	(7, 35.9833)	(8, 35.9674)	(9, 37.6275)	(10, 37.6054)	(11, 37.5598)	(12, 37.5404)	(13, 37.4988)	(14, 38.8558)	(15, 38.7896)	(16, 38.7398)	(17, 38.6782)	(18, 38.6343)	(19, 38.6145)	(20, 38.7068)	(21, 38.6913)	(22, 38.6726)	(23, 38.633)	(24, 38.6153)	(25, 38.5461)	(26, 38.6335)	(27, 38.6534)	(28, 38.6529)	(29, 38.6353)	(30, 38.6119)	(31, 38.5778)	(32, 38.5562)	(33, 38.4999)	(34, 38.4573)	(35, 38.4058)	(36, 38.3456)	(37, 38.2974)	(38, 38.2318)	(39, 38.1617)	(40, 38.1128)	(41, 38.0773)	(42, 38.0313)	(43, 37.9433)	(44, 37.8699)	(45, 37.7866)	(46, 37.7007)	(47, 37.621)	(48, 37.5759)	(49, 37.4991)	(50, 37.3985)	(51, 36.0968)	(52, 36.6142)	(53, 36.9937)	(54, 37.1239)	(55, 37.0999)	(56, 36.9967)	(57, 36.8835)	(58, 36.7081)	(59, 36.5653)	(60, 36.3444)	(61, 36.1376)	(62, 35.9182)	(63, 35.678)	(64, 35.4395)	(65, 35.1807)	(66, 34.9058)	(67, 34.6548)	(68, 34.4347)	(69, 34.1923)	(70, 33.9282)	(71, 33.6078)	(72, 33.2889)	(73, 32.9591)	(74, 32.7981)	(75, 32.5266)	(76, 32.1872)	(77, 31.8776)	(78, 31.5857)	(79, 31.2528)	(80, 30.8761)	(81, 30.5097)	(82, 30.1705)	(83, 29.8172)	(84, 29.4449)	(85, 29.0487)	(86, 28.6348)	(87, 28.2196)	(88, 27.7312)	(89, 27.2196)	(90, 26.4986)											
HG01886	(1, 32.0845)	(2, 32.3039)	(3, 32.3672)	(4, 35.8372)	(5, 35.8635)	(6, 35.9074)	(7, 35.9301)	(8, 35.9148)	(9, 37.5612)	(10, 37.507)	(11, 37.5068)	(12, 37.4914)	(13, 37.4668)	(14, 38.3831)	(15, 38.3623)	(16, 38.3286)	(17, 38.2553)	(18, 38.2946)	(19, 38.301)	(20, 38.286)	(21, 38.2296)	(22, 38.0388)	(23, 37.9893)	(24, 37.8963)	(25, 37.8526)	(26, 37.8403)	(27, 37.8188)	(28, 37.8176)	(29, 37.831)	(30, 37.8562)	(31, 37.7923)	(32, 37.7378)	(33, 37.6801)	(34, 37.5704)	(35, 37.7276)	(36, 37.7327)	(37, 37.7115)	(38, 37.6832)	(39, 37.6127)	(40, 37.5732)	(41, 37.5541)	(42, 37.485)	(43, 37.3336)	(44, 37.1781)	(45, 37.0632)	(46, 36.9434)	(47, 36.8417)	(48, 36.915)	(49, 36.9134)	(50, 36.8743)	(51, 35.9262)	(52, 36.4636)	(53, 36.7592)	(54, 37.0579)	(55, 37.0755)	(56, 37.0417)	(57, 36.9462)	(58, 36.8717)	(59, 36.7551)	(60, 36.5992)	(61, 36.4361)	(62, 36.2436)	(63, 36.1335)	(64, 36.0013)	(65, 35.838)	(66, 35.6807)	(67, 35.4501)	(68, 35.2961)	(69, 35.1519)	(70, 34.9704)	(71, 34.8241)	(72, 34.6367)	(73, 34.4677)	(74, 34.2895)	(75, 34.0712)	(76, 33.8224)	(77, 33.5887)	(78, 33.3813)	(79, 33.1298)	(80, 32.8784)	(81, 32.5942)	(82, 32.4045)	(83, 32.1757)	(84, 31.9694)	(85, 31.7325)	(86, 31.5212)	(87, 31.3328)	(88, 31.1547)	(89, 30.9446)	(90, 30.715)	(91, 30.4118)	(92, 30.238)	(93, 29.9312)	(94, 29.6681)	(95, 29.3945)	(96, 29.216)	(97, 28.8994)	(98, 28.6498)	(99, 28.3536)	(100, 27.9729)	
HG01890	(1, 30.8609)	(2, 30.9603)	(3, 31.0664)	(4, 34.6967)	(5, 34.4546)	(6, 34.5131)	(7, 34.6662)	(8, 34.6775)	(9, 35.7648)	(10, 35.8902)	(11, 35.949)	(12, 36.0566)	(13, 36.0512)	(14, 37.1859)	(15, 37.1165)	(16, 36.9266)	(17, 36.9637)	(18, 37.0108)	(19, 37.0741)	(20, 36.4679)	(21, 36.6865)	(22, 36.7424)	(23, 36.6465)	(24, 36.6926)	(25, 36.6742)	(26, 36.7199)	(27, 36.7106)	(28, 36.6264)	(29, 36.5148)	(30, 36.6608)	(31, 36.6966)	(32, 36.632)	(33, 36.6052)	(34, 36.534)	(35, 36.5137)	(36, 36.4939)	(37, 36.4151)	(38, 36.3812)	(39, 36.3954)	(40, 36.2251)	(41, 36.2039)	(42, 36.1291)	(43, 36.0526)	(44, 35.981)	(45, 36.0666)	(46, 36.1052)	(47, 36.0826)	(48, 36.0834)	(49, 36.0479)	(50, 35.9914)	(51, 34.5939)	(52, 35.1165)	(53, 35.5839)	(54, 35.6746)	(55, 35.7773)	(56, 35.7708)	(57, 35.7438)	(58, 35.6402)	(59, 35.5353)	(60, 35.4482)	(61, 35.3246)	(62, 35.1978)	(63, 35.0811)	(64, 34.9568)	(65, 34.7306)	(66, 34.5528)	(67, 34.3648)	(68, 34.206)	(69, 34.0318)	(70, 33.8866)	(71, 33.6919)	(72, 33.4971)	(73, 33.2945)	(74, 33.0754)	(75, 32.8799)	(76, 32.6844)	(77, 32.4661)	(78, 32.2253)	(79, 31.9411)	(80, 31.7017)	(81, 31.4681)	(82, 31.2465)	(83, 31.0067)	(84, 30.7999)	(85, 30.5734)	(86, 30.2789)	(87, 30.067)	(88, 29.8337)	(89, 29.602)	(90, 29.096)	(91, 28.9597)	(92, 28.7536)	(93, 28.4607)	(94, 28.0854)	(95, 27.9668)	(96, 27.7206)	(97, 27.3955)	(98, 27.0176)	(99, 26.607)	(100, 26.1424)	(101, 23.7442)
HG02013	(1, 32.1508)	(2, 32.2919)	(3, 32.4064)	(4, 35.8056)	(5, 35.8469)	(6, 35.8778)	(7, 35.7824)	(8, 35.8118)	(9, 37.3955)	(10, 37.3861)	(11, 37.4079)	(12, 37.3603)	(13, 37.3667)	(14, 38.7291)	(15, 38.6465)	(16, 38.512)	(17, 38.3911)	(18, 38.1345)	(19, 38.3618)	(20, 38.416)	(21, 38.3106)	(22, 38.3169)	(23, 38.2921)	(24, 38.3593)	(25, 38.3082)	(26, 38.3148)	(27, 38.2299)	(28, 38.0402)	(29, 37.9388)	(30, 37.8462)	(31, 37.7729)	(32, 37.9508)	(33, 37.8376)	(34, 37.9007)	(35, 37.8537)	(36, 37.8363)	(37, 37.58)	(38, 37.8682)	(39, 37.851)	(40, 37.8678)	(41, 37.8749)	(42, 37.7555)	(43, 37.7519)	(44, 37.587)	(45, 37.6819)	(46, 37.6122)	(47, 37.5126)	(48, 37.2132)	(49, 37.2282)	(50, 37.2008)	(51, 34.6725)	(52, 35.8193)	(53, 36.5695)	(54, 36.763)	(55, 36.7311)	(56, 36.9506)	(57, 36.9062)	(58, 36.7321)	(59, 36.5646)	(60, 36.5771)	(61, 36.4273)	(62, 36.1762)	(63, 35.9258)	(64, 35.5426)	(65, 35.5023)	(66, 35.1116)	(67, 35.0873)	(68, 34.9817)	(69, 34.8139)	(70, 34.5629)	(71, 33.9516)	(72, 33.6662)	(73, 33.5987)	(74, 33.3743)	(75, 32.884)	(76, 32.7979)	(77, 32.5995)	(78, 32.2248)	(79, 31.9532)	(80, 31.4859)	(81, 31.2678)	(82, 31.049)	(83, 30.5292)	(84, 30.2846)	(85, 30.0158)	(86, 29.5616)	(87, 29.2685)	(88, 28.9352)	(89, 28.445)	(90, 27.8205)											
HG02651	(1, 31.2328)	(2, 31.4588)	(3, 31.4463)	(4, 35.0595)	(5, 35.0386)	(6, 35.0947)	(7, 35.1308)	(8, 35.1206)	(9, 36.5469)	(10, 36.5681)	(11, 36.5754)	(12, 36.5417)	(13, 36.5488)	(14, 37.7382)	(15, 37.7393)	(16, 37.705)	(17, 37.5782)	(18, 37.5439)	(19, 37.6013)	(20, 37.5855)	(21, 37.594)	(22, 37.5311)	(23, 37.4353)	(24, 37.473)	(25, 37.3354)	(26, 37.2467)	(27, 37.2366)	(28, 37.2415)	(29, 37.1528)	(30, 37.1188)	(31, 37.1094)	(32, 37.1041)	(33, 37.0088)	(34, 36.9707)	(35, 36.9204)	(36, 36.7551)	(37, 36.6881)	(38, 36.601)	(39, 36.6075)	(40, 36.669)	(41, 36.6926)	(42, 36.6642)	(43, 36.669)	(44, 36.6478)	(45, 36.5617)	(46, 36.5083)	(47, 36.4483)	(48, 36.3277)	(49, 36.2386)	(50, 36.1836)	(51, 33.8139)	(52, 34.909)	(53, 35.5939)	(54, 35.9561)	(55, 36.1038)	(56, 36.0926)	(57, 36.0434)	(58, 35.9316)	(59, 36.0491)	(60, 36.0616)	(61, 36.0255)	(62, 35.953)	(63, 35.8446)	(64, 35.7211)	(65, 35.579)	(66, 35.4503)	(67, 35.3119)	(68, 35.1776)	(69, 35.0163)	(70, 34.8335)	(71, 34.6409)	(72, 34.5088)	(73, 34.3125)	(74, 34.1285)	(75, 33.9116)	(76, 33.7202)	(77, 33.5483)	(78, 33.3616)	(79, 33.1586)	(80, 32.9666)	(81, 32.8063)	(82, 32.629)	(83, 32.4417)	(84, 32.2822)	(85, 32.0999)	(86, 31.9145)	(87, 31.7622)	(88, 31.618)	(89, 31.4464)	(90, 31.2863)	(91, 31.1484)	(92, 30.9883)	(93, 30.7808)	(94, 30.6162)	(95, 30.4356)	(96, 30.222)	(97, 30.0092)	(98, 29.7774)	(99, 29.5381)	(100, 29.2594)	
HG02691	(1, 32.1217)	(2, 32.3006)	(3, 32.3536)	(4, 35.8341)	(5, 35.8357)	(6, 35.8625)	(7, 35.8585)	(8, 35.8516)	(9, 37.5177)	(10, 37.5054)	(11, 37.4906)	(12, 37.4581)	(13, 37.4523)	(14, 38.8213)	(15, 38.8012)	(16, 38.8036)	(17, 38.7808)	(18, 38.7492)	(19, 38.7803)	(20, 38.7519)	(21, 38.731)	(22, 38.687)	(23, 38.638)	(24, 38.6052)	(25, 38.5641)	(26, 38.5256)	(27, 38.4768)	(28, 38.4262)	(29, 38.3592)	(30, 38.3006)	(31, 38.2481)	(32, 38.1731)	(33, 38.113)	(34, 38.057)	(35, 37.9985)	(36, 37.91)	(37, 38.0999)	(38, 38.1164)	(39, 38.1267)	(40, 38.0946)	(41, 38.0487)	(42, 37.9998)	(43, 37.9318)	(44, 37.877)	(45, 37.8186)	(46, 37.7595)	(47, 37.6911)	(48, 37.6195)	(49, 37.5544)	(50, 37.4639)	(51, 35.8924)	(52, 36.5666)	(53, 37.0361)	(54, 37.2365)	(55, 37.2693)	(56, 37.2243)	(57, 37.1436)	(58, 37.0434)	(59, 36.9405)	(60, 36.8058)	(61, 36.6816)	(62, 36.5319)	(63, 36.3724)	(64, 36.4258)	(65, 36.4075)	(66, 36.3155)	(67, 36.2042)	(68, 36.0732)	(69, 35.9164)	(70, 35.7424)	(71, 35.5569)	(72, 35.3766)	(73, 35.1848)	(74, 34.9886)	(75, 34.8076)	(76, 34.5975)	(77, 34.3926)	(78, 34.1904)	(79, 33.9981)	(80, 33.7968)	(81, 33.6023)	(82, 33.4019)	(83, 33.221)	(84, 33.0228)	(85, 32.843)	(86, 32.6564)	(87, 32.5)	(88, 32.3343)	(89, 32.181)	(90, 32.0244)	(91, 31.8679)	(92, 31.7103)	(93, 31.544)	(94, 31.3691)	(95, 31.1991)	(96, 31.0231)	(97, 30.8274)	(98, 30.6001)	(99, 30.342)	(100, 29.9897)	
HG02813	(1, 31.6213)	(2, 31.6703)	(3, 31.8685)	(4, 35.4408)	(5, 35.5261)	(6, 35.4696)	(7, 35.5531)	(8, 35.4734)	(9, 37.0431)	(10, 36.9719)	(11, 36.9567)	(12, 36.9889)	(13, 36.5324)	(14, 37.7676)	(15, 38.0537)	(16, 37.8302)	(17, 37.9852)	(18, 37.7987)	(19, 37.8377)	(20, 37.7649)	(21, 37.8061)	(22, 37.8491)	(23, 37.9003)	(24, 37.8477)	(25, 37.8086)	(26, 37.5359)	(27, 37.5979)	(28, 37.3863)	(29, 36.9954)	(30, 37.1662)	(31, 36.9324)	(32, 37.1695)	(33, 36.9608)	(34, 36.7347)	(35, 36.6575)	(36, 36.2148)	(37, 36.0707)	(38, 35.8644)	(39, 35.9318)	(40, 35.9794)	(41, 35.9809)	(42, 36.0004)	(43, 36.0851)	(44, 36.0285)	(45, 35.6282)	(46, 35.7882)	(47, 35.8776)	(48, 36.1124)	(49, 35.8942)	(50, 35.898)	(51, 35.4039)	(52, 35.4381)	(53, 35.812)	(54, 36.1806)	(55, 36.0973)	(56, 35.8129)	(57, 35.9214)	(58, 35.7792)	(59, 35.7476)	(60, 35.5161)	(61, 34.9311)	(62, 35.2766)	(63, 35.0394)	(64, 34.6967)	(65, 34.5197)	(66, 34.6256)	(67, 34.2732)	(68, 34.3395)	(69, 34.0496)	(70, 33.9378)	(71, 33.7263)	(72, 33.5577)	(73, 33.2797)	(74, 32.9261)	(75, 32.6729)	(76, 32.2473)	(77, 31.678)	(78, 31.6759)	(79, 31.4542)	(80, 31.1524)	(81, 30.851)	(82, 30.761)	(83, 30.2524)	(84, 30.1176)	(85, 30.0459)	(86, 29.7342)	(87, 29.4222)	(88, 29.0361)	(89, 28.991)	(90, 28.7796)	(91, 28.4369)	(92, 28.1547)	(93, 27.9723)	(94, 27.8743)	(95, 27.5792)	(96, 27.2819)	(97, 26.6893)	(98, 26.4427)	(99, 26.0726)	(100, 25.7367)	
