Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
HG00173	(1, 46.5886)	(2, 47.9865)	(3, 49.6724)	(4, 49.8486)	(5, 47.928399999999996)	(6, 50.5578)	(7, 49.4199)	(8, 49.0824)	(9, 49.5323)	(10, 49.7383)	(11, 49.5275)	(12, 49.512499999999996)	(13, 49.2194)	(14, 49.1786)	(15, 49.4394)	(16, 49.3394)	(17, 49.3224)	(18, 49.5417)	(19, 49.453599999999994)	(20, 49.4112)	(21, 49.5662)	(22, 49.4799)	(23, 49.355199999999996)	(24, 49.5615)	(25, 49.464999999999996)	(26, 49.355199999999996)	(27, 49.5608)	(28, 49.4337)	(29, 49.3543)	(30, 49.546800000000005)	(31, 49.4697)	(32, 49.3788)	(33, 49.5566)	(34, 49.448)	(35, 49.4157)	(36, 49.5649)	(37, 49.4734)	(38, 49.397200000000005)	(39, 49.5477)	(40, 49.4878)	(41, 49.4337)	(42, 49.5866)	(43, 49.5006)	(44, 49.3964)	(45, 49.5639)	(46, 49.501400000000004)	(47, 49.4456)	(48, 49.5594)	(49, 49.4896)	(50, 49.386)	(51, 49.533)	(52, 49.4792)	(53, 49.397999999999996)	(54, 49.5568)	(55, 49.5022)	(56, 49.4002)	(57, 49.5491)	(58, 49.4898)	(59, 49.3943)	(60, 49.5272)	(61, 49.483)	(62, 49.412800000000004)	(63, 49.535000000000004)	(64, 49.5049)	(65, 49.4196)	(66, 49.554500000000004)	(67, 49.507600000000004)	(68, 49.4141)	(69, 49.5426)	(70, 49.507600000000004)	(71, 49.4477)	(72, 49.5877)	(73, 49.495)	(74, 49.4431)	(75, 49.5779)	(76, 49.459199999999996)	(77, 49.4048)	(78, 49.560500000000005)	(79, 49.4838)	(80, 49.4383)	(81, 49.5717)	(82, 49.5069)	(83, 49.4326)	(84, 49.5604)	(85, 49.5111)	(86, 49.3757)	(87, 49.533500000000004)	(88, 49.497600000000006)	(89, 49.4391)	(90, 49.558099999999996)	(91, 49.5086)	(92, 49.4494)	(93, 49.5594)	(94, 49.5337)	(95, 49.478100000000005)	(96, 49.5312)	(97, 49.4357)	(98, 49.1548)	(99, 49.5678)	(100, 49.4493)	(101, 50.090500000000006)
HG00407	(1, 42.6195)	(2, 43.5212)	(3, 42.937)	(4, 43.0566)	(5, 43.248999999999995)	(6, 45.1631)	(7, 44.1699)	(8, 43.6923)	(9, 44.153)	(10, 44.252)	(11, 44.007600000000004)	(12, 44.2031)	(13, 44.0398)	(14, 44.0011)	(15, 44.2077)	(16, 44.298700000000004)	(17, 44.2523)	(18, 44.5224)	(19, 44.504)	(20, 44.5118)	(21, 44.7627)	(22, 44.7553)	(23, 44.7653)	(24, 44.8916)	(25, 44.8876)	(26, 44.846799999999995)	(27, 45.0039)	(28, 45.0367)	(29, 44.9997)	(30, 45.1455)	(31, 45.088499999999996)	(32, 45.1182)	(33, 45.2984)	(34, 45.2014)	(35, 45.2355)	(36, 45.3508)	(37, 45.2658)	(38, 45.2849)	(39, 45.4169)	(40, 45.408100000000005)	(41, 45.3917)	(42, 45.4963)	(43, 45.4647)	(44, 45.4867)	(45, 45.5948)	(46, 45.5754)	(47, 45.576899999999995)	(48, 45.664500000000004)	(49, 45.6265)	(50, 45.6479)	(51, 45.7625)	(52, 45.7196)	(53, 45.738800000000005)	(54, 45.820499999999996)	(55, 45.8168)	(56, 45.8374)	(57, 45.935500000000005)	(58, 45.879999999999995)	(59, 45.8649)	(60, 45.9764)	(61, 45.9707)	(62, 46.0103)	(63, 46.0852)	(64, 46.1115)	(65, 46.0717)	(66, 46.2082)	(67, 46.1603)	(68, 46.1426)	(69, 46.2581)	(70, 46.2695)	(71, 46.3979)	(72, 46.5087)	(73, 46.4647)	(74, 46.4876)	(75, 46.642)	(76, 46.496900000000004)	(77, 46.5143)	(78, 46.6202)	(79, 46.6141)	(80, 46.6492)	(81, 46.7563)	(82, 46.7478)	(83, 46.7952)	(84, 46.943200000000004)	(85, 46.9559)	(86, 46.9585)	(87, 47.0955)	(88, 47.1273)	(89, 47.148)	(90, 47.296)											
HG00956	(1, 43.7765)	(2, 44.2853)	(3, 43.8325)	(4, 44.011)	(5, 44.0707)	(6, 45.6501)	(7, 45.3606)	(8, 44.678000000000004)	(9, 45.003)	(10, 45.367200000000004)	(11, 45.3805)	(12, 45.5043)	(13, 45.2557)	(14, 45.2772)	(15, 45.3547)	(16, 45.3578)	(17, 45.4533)	(18, 45.619)	(19, 45.594)	(20, 45.670100000000005)	(21, 45.806999999999995)	(22, 45.824799999999996)	(23, 45.8553)	(24, 46.0066)	(25, 45.9538)	(26, 45.9794)	(27, 46.1111)	(28, 46.0682)	(29, 46.091300000000004)	(30, 46.190799999999996)	(31, 46.163)	(32, 46.245000000000005)	(33, 46.3278)	(34, 46.2979)	(35, 46.346900000000005)	(36, 46.4157)	(37, 46.36)	(38, 46.400400000000005)	(39, 46.4824)	(40, 46.4383)	(41, 46.4676)	(42, 46.578399999999995)	(43, 46.542699999999996)	(44, 46.5644)	(45, 46.6403)	(46, 46.5875)	(47, 46.6089)	(48, 46.6891)	(49, 46.6625)	(50, 46.6727)	(51, 46.7499)	(52, 46.7284)	(53, 46.7417)	(54, 46.8183)	(55, 46.7934)	(56, 46.7967)	(57, 46.8529)	(58, 46.7978)	(59, 46.821600000000004)	(60, 46.889199999999995)	(61, 46.8474)	(62, 46.9006)	(63, 46.9507)	(64, 46.8991)	(65, 46.9193)	(66, 46.9792)	(67, 46.969699999999996)	(68, 46.9463)	(69, 47.0135)	(70, 46.9668)	(71, 46.989999999999995)	(72, 47.038000000000004)	(73, 47.0211)	(74, 47.0261)	(75, 47.091100000000004)	(76, 47.1272)	(77, 47.0525)	(78, 47.1135)	(79, 47.103)	(80, 47.0999)	(81, 47.1371)	(82, 47.1312)	(83, 47.166599999999995)	(84, 47.203)	(85, 47.152899999999995)	(86, 47.1583)	(87, 47.1958)	(88, 47.1801)	(89, 47.1995)	(90, 47.237899999999996)											
HG01501	(1, 42.0221)	(2, 44.2608)	(3, 46.1665)	(4, 47.1669)	(5, 44.488)	(6, 47.46)	(7, 46.3992)	(8, 45.676)	(9, 45.9486)	(10, 46.6507)	(11, 46.5249)	(12, 46.482600000000005)	(13, 46.028400000000005)	(14, 45.9961)	(15, 46.1744)	(16, 46.096199999999996)	(17, 46.1615)	(18, 46.295500000000004)	(19, 46.2641)	(20, 46.262100000000004)	(21, 46.3753)	(22, 46.355000000000004)	(23, 46.277699999999996)	(24, 46.4645)	(25, 46.4296)	(26, 46.3652)	(27, 46.559400000000004)	(28, 46.4676)	(29, 46.422000000000004)	(30, 46.5753)	(31, 46.5015)	(32, 46.455200000000005)	(33, 46.6107)	(34, 46.5462)	(35, 46.522200000000005)	(36, 46.6467)	(37, 46.5257)	(38, 46.5356)	(39, 46.6525)	(40, 46.5879)	(41, 46.5572)	(42, 46.7288)	(43, 46.6413)	(44, 46.602900000000005)	(45, 46.7224)	(46, 46.658300000000004)	(47, 46.6342)	(48, 46.7308)	(49, 46.6794)	(50, 46.6347)	(51, 46.7399)	(52, 46.7233)	(53, 46.6567)	(54, 46.791)	(55, 46.7231)	(56, 46.655499999999996)	(57, 46.7635)	(58, 46.7033)	(59, 46.6819)	(60, 46.8233)	(61, 46.7181)	(62, 46.7248)	(63, 46.8365)	(64, 46.752700000000004)	(65, 46.7348)	(66, 46.8327)	(67, 46.7997)	(68, 46.7427)	(69, 46.8635)	(70, 46.7885)	(71, 46.7988)	(72, 46.903800000000004)	(73, 46.8101)	(74, 46.8048)	(75, 46.9108)	(76, 46.7826)	(77, 46.771)	(78, 46.868300000000005)	(79, 46.807)	(80, 46.7853)	(81, 46.8585)	(82, 46.8249)	(83, 46.771)	(84, 46.884)	(85, 46.818799999999996)	(86, 46.799)	(87, 46.888600000000004)	(88, 46.8688)	(89, 46.8453)	(90, 46.974900000000005)	(91, 46.8946)	(92, 46.868700000000004)	(93, 46.974)	(94, 46.944599999999994)	(95, 46.943)	(96, 46.9857)	(97, 46.9549)	(98, 46.936299999999996)	(99, 46.9954)	(100, 46.957300000000004)	(101, 47.7907)
HG01503	(1, 42.282399999999996)	(2, 45.0459)	(3, 46.4704)	(4, 47.1495)	(5, 44.6376)	(6, 47.4126)	(7, 46.448499999999996)	(8, 45.7911)	(9, 46.1276)	(10, 46.9668)	(11, 46.8269)	(12, 46.732800000000005)	(13, 46.2363)	(14, 46.1949)	(15, 46.3519)	(16, 46.3063)	(17, 46.3945)	(18, 46.5472)	(19, 46.4884)	(20, 46.4942)	(21, 46.6173)	(22, 46.5105)	(23, 46.492)	(24, 46.6627)	(25, 46.603899999999996)	(26, 46.5642)	(27, 46.752)	(28, 46.665)	(29, 46.6768)	(30, 46.786)	(31, 46.7139)	(32, 46.6802)	(33, 46.7965)	(34, 46.7077)	(35, 46.730199999999996)	(36, 46.846199999999996)	(37, 46.752700000000004)	(38, 46.7487)	(39, 46.881299999999996)	(40, 46.7829)	(41, 46.7918)	(42, 46.9042)	(43, 46.826499999999996)	(44, 46.8002)	(45, 46.907199999999996)	(46, 46.8283)	(47, 46.824799999999996)	(48, 46.9164)	(49, 46.8923)	(50, 46.8258)	(51, 46.897299999999994)	(52, 46.853899999999996)	(53, 46.8086)	(54, 46.9291)	(55, 46.8461)	(56, 46.8547)	(57, 46.9212)	(58, 46.8786)	(59, 46.8501)	(60, 46.983000000000004)	(61, 46.8864)	(62, 46.89)	(63, 46.971000000000004)	(64, 46.896)	(65, 46.9013)	(66, 46.983999999999995)	(67, 46.936699999999995)	(68, 46.9493)	(69, 47.0045)	(70, 46.941500000000005)	(71, 46.9505)	(72, 47.031099999999995)	(73, 46.971000000000004)	(74, 46.9505)	(75, 47.0475)	(76, 46.9171)	(77, 46.9441)	(78, 47.0375)	(79, 46.9719)	(80, 46.962199999999996)	(81, 47.0314)	(82, 46.9971)	(83, 46.9649)	(84, 47.050599999999996)	(85, 46.9775)	(86, 46.9582)	(87, 47.031)	(88, 46.9947)	(89, 46.9897)	(90, 47.0596)	(91, 47.0083)	(92, 46.9859)	(93, 47.0699)	(94, 47.051300000000005)	(95, 47.078199999999995)	(96, 47.0963)	(97, 47.0623)	(98, 47.0528)	(99, 47.1003)	(100, 47.0838)	(101, 47.6712)
HG01504	(1, 41.9482)	(2, 44.5057)	(3, 46.203)	(4, 47.1648)	(5, 44.7423)	(6, 47.544399999999996)	(7, 46.5129)	(8, 45.852900000000005)	(9, 46.137)	(10, 46.8416)	(11, 46.6954)	(12, 46.6617)	(13, 46.1627)	(14, 46.143499999999996)	(15, 46.353100000000005)	(16, 46.2459)	(17, 46.3041)	(18, 46.4741)	(19, 46.311)	(20, 46.393)	(21, 46.5665)	(22, 46.4692)	(23, 46.4248)	(24, 46.6156)	(25, 46.5396)	(26, 46.4999)	(27, 46.674)	(28, 46.550999999999995)	(29, 46.5381)	(30, 46.6813)	(31, 46.6123)	(32, 46.5877)	(33, 46.720600000000005)	(34, 46.651199999999996)	(35, 46.63)	(36, 46.7987)	(37, 46.6374)	(38, 46.6575)	(39, 46.7905)	(40, 46.678599999999996)	(41, 46.6638)	(42, 46.799600000000005)	(43, 46.7025)	(44, 46.6686)	(45, 46.77)	(46, 46.6926)	(47, 46.690799999999996)	(48, 46.8108)	(49, 46.719300000000004)	(50, 46.678399999999996)	(51, 46.8024)	(52, 46.7401)	(53, 46.6937)	(54, 46.8452)	(55, 46.7489)	(56, 46.701)	(57, 46.8427)	(58, 46.7551)	(59, 46.7392)	(60, 46.866)	(61, 46.767199999999995)	(62, 46.7584)	(63, 46.8361)	(64, 46.767199999999995)	(65, 46.766799999999996)	(66, 46.8713)	(67, 46.809400000000004)	(68, 46.759499999999996)	(69, 46.880300000000005)	(70, 46.8175)	(71, 46.8083)	(72, 46.9155)	(73, 46.8194)	(74, 46.795500000000004)	(75, 46.9358)	(76, 46.781)	(77, 46.781)	(78, 46.863)	(79, 46.8209)	(80, 46.791199999999996)	(81, 46.8819)	(82, 46.8239)	(83, 46.7745)	(84, 46.8962)	(85, 46.8185)	(86, 46.8039)	(87, 46.867399999999996)	(88, 46.8338)	(89, 46.822399999999995)	(90, 46.8941)	(91, 46.8303)	(92, 46.7954)	(93, 46.9054)	(94, 46.8511)	(95, 46.8359)	(96, 46.9278)	(97, 46.888600000000004)	(98, 46.8597)	(99, 46.9442)	(100, 46.925200000000004)	(101, 47.194900000000004)
HG01596	(1, 41.8108)	(2, 43.004599999999996)	(3, 43.3543)	(4, 43.78)	(5, 43.3616)	(6, 44.6044)	(7, 43.9859)	(8, 43.6141)	(9, 43.615700000000004)	(10, 43.8266)	(11, 43.6738)	(12, 43.8895)	(13, 43.5585)	(14, 43.8298)	(15, 43.923)	(16, 43.966300000000004)	(17, 43.6272)	(18, 44.0643)	(19, 44.0521)	(20, 44.257200000000005)	(21, 44.6951)	(22, 44.155)	(23, 44.4663)	(24, 44.0088)	(25, 44.5987)	(26, 44.2988)	(27, 44.6134)	(28, 44.3429)	(29, 44.6984)	(30, 44.6003)	(31, 44.6436)	(32, 44.4469)	(33, 44.736399999999996)	(34, 44.6374)	(35, 44.5437)	(36, 44.8206)	(37, 44.7301)	(38, 44.5762)	(39, 44.8294)	(40, 44.7722)	(41, 44.8531)	(42, 45.0169)	(43, 44.817299999999996)	(44, 45.0448)	(45, 44.9635)	(46, 44.7657)	(47, 44.7913)	(48, 44.9694)	(49, 44.7842)	(50, 45.0547)	(51, 45.1748)	(52, 45.2177)	(53, 44.9908)	(54, 45.028800000000004)	(55, 45.0864)	(56, 45.082699999999996)	(57, 45.425900000000006)	(58, 45.1814)	(59, 45.302)	(60, 45.2562)	(61, 45.280300000000004)	(62, 45.469500000000004)	(63, 45.2851)	(64, 45.4956)	(65, 45.2164)	(66, 45.744)	(67, 45.4982)	(68, 45.391999999999996)	(69, 45.6858)	(70, 45.699600000000004)	(71, 45.6398)	(72, 45.5764)	(73, 45.3703)	(74, 45.7231)	(75, 45.597500000000004)	(76, 45.5263)	(77, 45.656600000000005)	(78, 45.929199999999994)	(79, 45.4733)	(80, 45.4997)	(81, 46.1035)	(82, 45.7894)	(83, 45.8851)	(84, 45.650600000000004)	(85, 46.104)	(86, 45.5742)	(87, 46.012100000000004)	(88, 46.0079)	(89, 45.8523)	(90, 46.1998)											
HG01880	(1, 43.3342)	(2, 44.7755)	(3, 44.2326)	(4, 44.8232)	(5, 44.5576)	(6, 45.5541)	(7, 44.8469)	(8, 44.6355)	(9, 44.7931)	(10, 44.825900000000004)	(11, 44.9239)	(12, 44.980399999999996)	(13, 44.8292)	(14, 44.829)	(15, 44.9559)	(16, 44.9478)	(17, 45.025999999999996)	(18, 45.1692)	(19, 45.1836)	(20, 45.2629)	(21, 45.394)	(22, 45.388)	(23, 45.4324)	(24, 45.5487)	(25, 45.4993)	(26, 45.5609)	(27, 45.675900000000006)	(28, 45.6573)	(29, 45.7059)	(30, 45.7714)	(31, 45.7564)	(32, 45.7955)	(33, 45.8684)	(34, 45.840599999999995)	(35, 45.889799999999994)	(36, 45.9524)	(37, 45.9311)	(38, 45.9699)	(39, 46.0478)	(40, 46.050999999999995)	(41, 46.0692)	(42, 46.1693)	(43, 46.1153)	(44, 46.145599999999995)	(45, 46.213)	(46, 46.175399999999996)	(47, 46.226099999999995)	(48, 46.287800000000004)	(49, 46.2707)	(50, 46.299600000000005)	(51, 46.389399999999995)	(52, 46.3474)	(53, 46.3598)	(54, 46.4262)	(55, 46.394200000000005)	(56, 46.4353)	(57, 46.4919)	(58, 46.4872)	(59, 46.4715)	(60, 46.565)	(61, 46.5559)	(62, 46.5848)	(63, 46.634)	(64, 46.6172)	(65, 46.6269)	(66, 46.6965)	(67, 46.6975)	(68, 46.7068)	(69, 46.7824)	(70, 46.7663)	(71, 46.7776)	(72, 46.8575)	(73, 46.8435)	(74, 46.8789)	(75, 46.9515)	(76, 46.8336)	(77, 46.8814)	(78, 46.9805)	(79, 46.9409)	(80, 46.9901)	(81, 47.0372)	(82, 47.025800000000004)	(83, 47.044200000000004)	(84, 47.133900000000004)	(85, 47.0976)	(86, 47.1168)	(87, 47.1601)	(88, 47.1661)	(89, 47.219100000000005)	(90, 47.2906)											
HG01882	(1, 43.1195)	(2, 43.5058)	(3, 43.9372)	(4, 44.2754)	(5, 44.2943)	(6, 45.2477)	(7, 44.618900000000004)	(8, 44.3831)	(9, 44.487)	(10, 44.3382)	(11, 44.45)	(12, 44.5116)	(13, 44.4399)	(14, 44.3756)	(15, 44.6147)	(16, 44.648700000000005)	(17, 44.65)	(18, 44.853300000000004)	(19, 44.8432)	(20, 44.8958)	(21, 45.0931)	(22, 45.0587)	(23, 45.0895)	(24, 45.2367)	(25, 45.218199999999996)	(26, 45.230199999999996)	(27, 45.3828)	(28, 45.343)	(29, 45.3446)	(30, 45.467800000000004)	(31, 45.4378)	(32, 45.4586)	(33, 45.5899)	(34, 45.566)	(35, 45.573)	(36, 45.6944)	(37, 45.6477)	(38, 45.655)	(39, 45.781)	(40, 45.7312)	(41, 45.7399)	(42, 45.8813)	(43, 45.8273)	(44, 45.8405)	(45, 45.9491)	(46, 45.9054)	(47, 45.925700000000006)	(48, 46.026)	(49, 45.9882)	(50, 45.97)	(51, 46.0858)	(52, 46.053)	(53, 46.0519)	(54, 46.1479)	(55, 46.1194)	(56, 46.1147)	(57, 46.210499999999996)	(58, 46.1847)	(59, 46.1626)	(60, 46.2785)	(61, 46.251599999999996)	(62, 46.2497)	(63, 46.352900000000005)	(64, 46.3345)	(65, 46.320499999999996)	(66, 46.4061)	(67, 46.4124)	(68, 46.3977)	(69, 46.492)	(70, 46.4598)	(71, 46.47)	(72, 46.5512)	(73, 46.512100000000004)	(74, 46.506)	(75, 46.6723)	(76, 46.4954)	(77, 46.5337)	(78, 46.601)	(79, 46.589000000000006)	(80, 46.5967)	(81, 46.6407)	(82, 46.6506)	(83, 46.651199999999996)	(84, 46.7442)	(85, 46.7084)	(86, 46.7265)	(87, 46.842299999999994)	(88, 46.7689)	(89, 46.740700000000004)	(90, 46.766200000000005)											
HG01886	(1, 41.0062)	(2, 43.1469)	(3, 44.1596)	(4, 43.9901)	(5, 42.8035)	(6, 44.320100000000004)	(7, 44.555)	(8, 43.3752)	(9, 43.6393)	(10, 44.0108)	(11, 43.7982)	(12, 43.9757)	(13, 43.6914)	(14, 43.913000000000004)	(15, 44.0869)	(16, 44.073)	(17, 44.187599999999996)	(18, 44.3985)	(19, 44.3709)	(20, 44.4094)	(21, 44.5355)	(22, 44.5016)	(23, 44.4971)	(24, 44.7331)	(25, 44.648900000000005)	(26, 44.6886)	(27, 44.856)	(28, 44.8006)	(29, 44.801)	(30, 44.9887)	(31, 44.9478)	(32, 44.9574)	(33, 45.1127)	(34, 45.021499999999996)	(35, 45.0605)	(36, 45.1872)	(37, 45.078)	(38, 45.0988)	(39, 45.2112)	(40, 45.1251)	(41, 45.1565)	(42, 45.273799999999994)	(43, 45.212)	(44, 45.2221)	(45, 45.3505)	(46, 45.298100000000005)	(47, 45.299499999999995)	(48, 45.3882)	(49, 45.3377)	(50, 45.3037)	(51, 45.4287)	(52, 45.2789)	(53, 45.3297)	(54, 45.4546)	(55, 45.0943)	(56, 45.088)	(57, 45.165499999999994)	(58, 45.1199)	(59, 45.1003)	(60, 45.2384)	(61, 45.191900000000004)	(62, 45.1825)	(63, 45.2761)	(64, 45.178200000000004)	(65, 45.2052)	(66, 45.2953)	(67, 45.2641)	(68, 45.243)	(69, 45.3136)	(70, 45.2831)	(71, 45.2802)	(72, 45.373799999999996)	(73, 45.265499999999996)	(74, 45.2843)	(75, 45.414100000000005)	(76, 45.3409)	(77, 45.3067)	(78, 45.4123)	(79, 45.3675)	(80, 45.3455)	(81, 45.4392)	(82, 45.366099999999996)	(83, 45.3597)	(84, 45.506299999999996)	(85, 45.4538)	(86, 45.4089)	(87, 45.4913)	(88, 45.4323)	(89, 45.4568)	(90, 45.5123)	(91, 45.471000000000004)	(92, 45.4507)	(93, 45.529599999999995)	(94, 45.4791)	(95, 45.4773)	(96, 45.5527)	(97, 45.4687)	(98, 45.4551)	(99, 45.5318)	(100, 45.5068)	
HG01890	(1, 41.740899999999996)	(2, 44.8125)	(3, 46.5031)	(4, 47.4909)	(5, 45.0649)	(6, 47.8131)	(7, 46.8105)	(8, 46.1898)	(9, 46.4884)	(10, 47.118700000000004)	(11, 46.9859)	(12, 46.9238)	(13, 46.4445)	(14, 46.4513)	(15, 46.6362)	(16, 46.5197)	(17, 46.6064)	(18, 46.7651)	(19, 46.6163)	(20, 46.7235)	(21, 46.8445)	(22, 46.7623)	(23, 46.726099999999995)	(24, 46.9332)	(25, 46.834399999999995)	(26, 46.809400000000004)	(27, 46.989399999999996)	(28, 46.8348)	(29, 46.8575)	(30, 46.9876)	(31, 46.8999)	(32, 46.8976)	(33, 47.044200000000004)	(34, 46.915600000000005)	(35, 46.9409)	(36, 47.071000000000005)	(37, 46.9379)	(38, 46.9455)	(39, 47.0834)	(40, 46.9933)	(41, 47.0054)	(42, 47.1152)	(43, 46.9752)	(44, 46.9533)	(45, 47.088)	(46, 46.9904)	(47, 46.9888)	(48, 47.0802)	(49, 47.0339)	(50, 47.0123)	(51, 47.091899999999995)	(52, 47.042)	(53, 47.0094)	(54, 47.1408)	(55, 47.0441)	(56, 47.031800000000004)	(57, 47.1446)	(58, 47.0471)	(59, 47.0476)	(60, 47.1686)	(61, 47.0663)	(62, 47.0565)	(63, 47.154)	(64, 47.0615)	(65, 47.083000000000006)	(66, 47.174899999999994)	(67, 47.1097)	(68, 47.109899999999996)	(69, 47.189)	(70, 47.1109)	(71, 47.1134)	(72, 47.2392)	(73, 47.112500000000004)	(74, 47.1115)	(75, 47.228500000000004)	(76, 47.1069)	(77, 47.0707)	(78, 47.1685)	(79, 47.1132)	(80, 47.104600000000005)	(81, 47.1895)	(82, 47.115)	(83, 47.0983)	(84, 47.2001)	(85, 47.1254)	(86, 47.1045)	(87, 47.182)	(88, 47.119499999999995)	(89, 47.1292)	(90, 47.2085)	(91, 47.133399999999995)	(92, 47.118500000000004)	(93, 47.1898)	(94, 47.1567)	(95, 47.147299999999994)	(96, 47.2451)	(97, 47.1755)	(98, 47.1451)	(99, 47.2483)	(100, 47.219699999999996)	(101, 47.5285)
HG02013	(1, 43.9231)	(2, 45.7139)	(3, 43.8375)	(4, 44.6252)	(5, 44.263799999999996)	(6, 45.21)	(7, 44.3762)	(8, 44.2467)	(9, 44.502900000000004)	(10, 44.7678)	(11, 44.8975)	(12, 44.8682)	(13, 44.7597)	(14, 44.7357)	(15, 44.7602)	(16, 44.8474)	(17, 44.9279)	(18, 45.0366)	(19, 45.082)	(20, 45.1944)	(21, 45.2624)	(22, 45.3098)	(23, 45.3437)	(24, 45.356)	(25, 45.3823)	(26, 45.4445)	(27, 45.5367)	(28, 45.5883)	(29, 45.6638)	(30, 45.6706)	(31, 45.6589)	(32, 45.7169)	(33, 45.6889)	(34, 45.7053)	(35, 45.778200000000005)	(36, 45.768)	(37, 45.7773)	(38, 45.8225)	(39, 45.8812)	(40, 45.9332)	(41, 45.995799999999996)	(42, 45.990700000000004)	(43, 46.0013)	(44, 46.0231)	(45, 46.0163)	(46, 46.018100000000004)	(47, 46.068799999999996)	(48, 46.0677)	(49, 46.1339)	(50, 46.1924)	(51, 46.198899999999995)	(52, 46.2053)	(53, 46.1958)	(54, 46.2264)	(55, 46.2565)	(56, 46.3157)	(57, 46.2879)	(58, 46.3109)	(59, 46.3449)	(60, 46.3852)	(61, 46.4247)	(62, 46.462900000000005)	(63, 46.4365)	(64, 46.4339)	(65, 46.4769)	(66, 46.4788)	(67, 46.5216)	(68, 46.5514)	(69, 46.5734)	(70, 46.5602)	(71, 46.5995)	(72, 46.6219)	(73, 46.6407)	(74, 46.686499999999995)	(75, 46.7546)	(76, 46.4779)	(77, 46.6113)	(78, 46.6398)	(79, 46.665)	(80, 46.7083)	(81, 46.703)	(82, 46.6931)	(83, 46.7361)	(84, 46.7607)	(85, 46.7457)	(86, 46.751599999999996)	(87, 46.7502)	(88, 46.7972)	(89, 46.8144)	(90, 46.8708)											
HG02651	(1, 43.5172)	(2, 42.5499)	(3, 43.309599999999996)	(4, 43.6625)	(5, 43.608799999999995)	(6, 44.594)	(7, 44.285999999999994)	(8, 43.7018)	(9, 44.0511)	(10, 44.088)	(11, 44.1058)	(12, 44.3076)	(13, 44.1591)	(14, 44.1059)	(15, 44.270399999999995)	(16, 44.2806)	(17, 44.2724)	(18, 44.517)	(19, 44.4812)	(20, 44.4855)	(21, 44.7065)	(22, 44.689099999999996)	(23, 44.6529)	(24, 44.8686)	(25, 44.8558)	(26, 44.804)	(27, 44.9993)	(28, 44.9429)	(29, 44.905899999999995)	(30, 45.0694)	(31, 45.0605)	(32, 45.0542)	(33, 45.2226)	(34, 45.1628)	(35, 45.1584)	(36, 45.298)	(37, 45.2544)	(38, 45.2214)	(39, 45.365899999999996)	(40, 45.3226)	(41, 45.2569)	(42, 45.4272)	(43, 45.3814)	(44, 45.3434)	(45, 45.4912)	(46, 45.4572)	(47, 45.3815)	(48, 45.5401)	(49, 45.5015)	(50, 45.4536)	(51, 45.5919)	(52, 45.550000000000004)	(53, 45.5021)	(54, 45.597100000000005)	(55, 45.5672)	(56, 45.5372)	(57, 45.637899999999995)	(58, 45.609899999999996)	(59, 45.5446)	(60, 45.670899999999996)	(61, 45.638)	(62, 45.5991)	(63, 45.7084)	(64, 45.674)	(65, 45.6604)	(66, 45.7429)	(67, 45.7103)	(68, 45.6738)	(69, 45.7828)	(70, 45.754099999999994)	(71, 45.704899999999995)	(72, 45.8019)	(73, 45.7737)	(74, 45.7185)	(75, 45.8488)	(76, 45.779399999999995)	(77, 45.7373)	(78, 45.8366)	(79, 45.8231)	(80, 45.7472)	(81, 45.8437)	(82, 45.8184)	(83, 45.7683)	(84, 45.8926)	(85, 45.8456)	(86, 45.798100000000005)	(87, 45.8755)	(88, 45.8652)	(89, 45.824999999999996)	(90, 45.915299999999995)	(91, 45.8836)	(92, 45.8251)	(93, 45.9069)	(94, 45.8992)	(95, 45.8103)	(96, 45.942499999999995)	(97, 45.9102)	(98, 45.870400000000004)	(99, 45.9575)	(100, 45.9634)	
