# This file was produced by samtools stats (1.23+htslib-1.23) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats data/EUR/TSI/NA20761/aligned/NA20761.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	c2350d15	cd491b12	a01eca51
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	86845814	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	86845814
SN	is sorted:	1	# sorted by coordinate
SN	1st fragments:	43422907
SN	last fragments:	43422907
SN	reads mapped:	86716767
SN	reads mapped and paired:	86713868	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	129047
SN	reads properly paired:	86003960	# proper-pair bit set
SN	reads paired:	86845814	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	5119212	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	26229
SN	total length:	7813757298	# ignores clipping
SN	total first fragment length:	3906878649	# ignores clipping
SN	total last fragment length:	3906878649	# ignores clipping
SN	bases mapped:	7802152665	# ignores clipping
SN	bases mapped (cigar):	7771958224	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	30738956	# from NM fields
SN	error rate:	3.955111e-03	# mismatches / bases mapped (cigar)
SN	average length:	90
SN	average first fragment length:	90
SN	average last fragment length:	90
SN	maximum length:	90
SN	maximum first fragment length:	90
SN	maximum last fragment length:	90
SN	average quality:	35.7
SN	insert size average:	262.7
SN	insert size standard deviation:	92.2
SN	inward oriented pairs:	43221885
SN	outward oriented pairs:	8599
SN	pairs with other orientation:	9683
SN	pairs on different chromosomes:	116767
SN	percentage of properly paired reads (%):	99.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	82	0	0	3770659	0	9090	10714	23334	23678	29033	34744	52303	60685	50832	182609	65039	62906	72999	94191	118010	149261	252868	221584	226872	217827	288514	381105	404042	558954	529113	698484	876184	1086740	997479	1871113	1509134	2605351	3895553	4868769	3857192	13142867	92577	0
LFQ	83	0	0	3931961	0	9040	9118	21331	25327	25503	36852	54674	65815	47644	201176	84094	63105	69200	96123	113019	155650	257935	231181	234996	239512	300174	388589	417628	571098	556361	713564	919393	1100470	1032989	1918080	1536472	2636305	3895700	4920989	3736927	12680152	93718	0
LFQ	84	0	0	4207870	0	9563	9260	22424	29173	24261	40917	60165	76024	47515	224361	96095	66848	73576	103387	114871	169667	275181	244336	247609	254265	320560	403066	431671	591102	573124	723705	975572	1099187	1076525	1974886	1585543	2638635	3887232	5025298	3472229	12129467	86212	0
LFQ	85	0	0	4655316	0	7379	6799	15128	20704	17178	29876	42081	52763	34894	156790	71286	58616	63087	92343	102280	150845	241805	222021	228793	238226	304332	381338	407720	572753	538088	699924	995211	1113854	1095509	2009482	1615744	2677915	3918849	5076158	3461127	11927371	87207	0
LFQ	86	0	0	5659720	0	6257	9118	18910	15525	21243	23126	37300	43908	34300	130695	35513	61798	76859	84418	113586	142586	248924	189822	198450	166228	275009	371776	386167	547519	503787	705686	925151	1080367	1141868	1836542	1665395	2712250	3990172	5022593	3482448	11348979	76238	0
LFQ	87	0	0	5817652	0	8956	8862	22238	24389	21135	31782	50742	67023	33698	180940	54084	67111	74191	93788	108560	164058	274889	210019	226453	198010	300705	392250	413947	586022	549200	743625	1004451	1104383	1187702	1939469	1702212	2750913	3969732	5059684	3287472	10580226	79045	0
LFQ	88	0	0	6054867	0	8767	7266	20836	29032	18515	36630	54124	75724	33710	202768	73034	69918	74224	99898	105994	177099	289744	225010	239468	219578	321694	406753	432488	609487	579943	759450	1067040	1123799	1229695	2013623	1751307	2769789	3958035	5096318	3089506	9988220	75666	0
LFQ	89	0	0	6406792	0	6927	4746	14544	26428	12340	30895	42027	60982	25314	161635	62651	65210	66893	93250	94924	168197	268538	212649	226359	212867	315918	389533	413804	597256	561884	739420	1088931	1145008	1245145	2037920	1778298	2795440	3972877	5122534	3088031	9753222	78985	0
LFQ	90	0	0	7108135	0	2997	2595	6397	10542	6685	14810	20282	27353	14123	78749	31679	67425	70247	96889	96641	173876	277896	216720	230169	215300	320062	392855	413312	599215	554399	723830	1128406	1127341	1273626	2075218	1802392	2775441	3936871	5134967	2873639	9415031	71600	0
# GC Content of first fragments. Use `grep ^GCF | cut -f 2-` to extract this part.
GCF	0.50	51
GCF	1.51	48
GCF	2.26	89
GCF	2.76	91
GCF	3.52	157
GCF	4.52	220
GCF	5.28	219
GCF	5.78	251
GCF	6.28	249
GCF	6.78	347
GCF	7.29	346
GCF	7.79	462
GCF	8.29	463
GCF	8.79	734
GCF	9.30	739
GCF	9.80	1061
GCF	10.30	1062
GCF	10.80	1061
GCF	11.31	1764
GCF	11.81	1762
GCF	12.31	2731
GCF	12.81	2728
GCF	13.32	4378
GCF	13.82	4379
GCF	14.32	7530
GCF	14.82	7545
GCF	15.33	13175
GCF	15.83	13193
GCF	16.33	13212
GCF	16.83	23058
GCF	17.34	23071
GCF	17.84	39203
GCF	18.34	39200
GCF	18.84	64587
GCF	19.35	64601
GCF	19.85	98151
GCF	20.35	98139
GCF	20.85	98130
GCF	21.61	144074
GCF	22.36	205230
GCF	22.86	205228
GCF	23.37	279001
GCF	23.87	279020
GCF	24.37	364661
GCF	24.87	364667
GCF	25.38	461615
GCF	25.88	461604
GCF	26.38	461610
GCF	26.88	566112
GCF	27.39	566125
GCF	27.89	677237
GCF	28.39	677245
GCF	28.89	788282
GCF	29.40	788302
GCF	29.90	900514
GCF	30.40	900541
GCF	30.90	1010017
GCF	31.41	1010057
GCF	31.91	1010075
GCF	32.41	1115337
GCF	32.91	1115374
GCF	33.42	1213927
GCF	33.92	1213984
GCF	34.42	1304453
GCF	34.92	1304544
GCF	35.43	1382849
GCF	35.93	1382965
GCF	36.43	1454440
GCF	36.93	1454493
GCF	37.44	1454617
GCF	37.94	1518006
GCF	38.44	1518120
GCF	38.94	1558534
GCF	39.45	1558650
GCF	39.95	1586284
GCF	40.45	1586317
GCF	40.95	1601291
GCF	41.46	1601290
GCF	41.96	1601225
GCF	42.46	1598416
GCF	42.96	1598375
GCF	43.47	1587213
GCF	43.97	1587150
GCF	44.47	1563522
GCF	44.97	1563560
GCF	45.48	1541417
GCF	45.98	1541384
GCF	46.48	1500501
GCF	46.98	1500430
GCF	47.49	1500396
GCF	47.99	1461693
GCF	48.49	1461649
GCF	48.99	1416906
GCF	49.50	1416926
GCF	50.25	1365564
GCF	51.01	1314835
GCF	51.51	1314778
GCF	52.01	1260661
GCF	52.51	1260686
GCF	53.02	1260650
GCF	53.52	1204750
GCF	54.02	1204754
GCF	54.52	1148961
GCF	55.03	1148911
GCF	55.53	1087423
GCF	56.03	1087412
GCF	56.53	1019390
GCF	57.04	1019377
GCF	57.54	947435
GCF	58.04	947434
GCF	58.54	947408
GCF	59.05	864171
GCF	59.55	864136
GCF	60.05	774296
GCF	60.55	774270
GCF	61.06	677846
GCF	61.56	677821
GCF	62.06	579830
GCF	62.56	579866
GCF	63.07	579850
GCF	63.57	485993
GCF	64.07	485946
GCF	64.57	401240
GCF	65.08	401160
GCF	65.58	322136
GCF	66.08	322073
GCF	66.58	251941
GCF	67.09	251927
GCF	67.59	192060
GCF	68.09	191958
GCF	68.59	191861
GCF	69.10	143209
GCF	69.60	143113
GCF	70.10	104598
GCF	70.60	104492
GCF	71.11	74753
GCF	71.61	74694
GCF	72.11	52538
GCF	72.61	52506
GCF	73.12	36417
GCF	73.62	36360
GCF	74.12	36304
GCF	74.62	25455
GCF	75.13	25418
GCF	75.63	17585
GCF	76.13	17549
GCF	76.63	12293
GCF	77.14	12280
GCF	77.64	8656
GCF	78.14	8628
GCF	78.64	6046
GCF	79.15	6037
GCF	79.65	6029
GCF	80.15	4003
GCF	80.65	3993
GCF	81.16	2769
GCF	81.66	2764
GCF	82.16	1918
GCF	82.66	1913
GCF	83.17	1224
GCF	83.92	1222
GCF	84.92	714
GCF	85.68	424
GCF	86.18	422
GCF	86.68	198
GCF	87.19	199
GCF	87.69	111
GCF	88.19	112
GCF	89.20	59
GCF	90.45	15
GCF	91.46	11
GCF	92.46	2
GCF	93.47	5
GCF	95.73	1
GCF	97.99	2
# GC Content of last fragments. Use `grep ^GCL | cut -f 2-` to extract this part.
GCL	0.50	103
GCL	1.51	51
GCL	2.26	86
GCL	2.76	87
GCL	3.52	114
GCL	4.27	171
GCL	4.77	172
GCL	5.28	173
GCL	5.78	219
GCL	6.28	222
GCL	6.78	319
GCL	7.29	318
GCL	7.79	459
GCL	8.29	461
GCL	8.79	700
GCL	9.30	703
GCL	9.80	1041
GCL	10.55	1037
GCL	11.31	1644
GCL	11.81	1646
GCL	12.31	2622
GCL	12.81	2626
GCL	13.32	4314
GCL	13.82	4316
GCL	14.32	7349
GCL	14.82	7364
GCL	15.33	12478
GCL	15.83	12493
GCL	16.33	12505
GCL	16.83	22118
GCL	17.34	22123
GCL	17.84	38397
GCL	18.34	38402
GCL	18.84	62574
GCL	19.35	62583
GCL	19.85	95652
GCL	20.35	95659
GCL	20.85	95654
GCL	21.36	141496
GCL	21.86	141506
GCL	22.36	201155
GCL	22.86	201162
GCL	23.37	274228
GCL	23.87	274238
GCL	24.37	359066
GCL	24.87	359063
GCL	25.38	454438
GCL	25.88	454436
GCL	26.38	454425
GCL	26.88	559512
GCL	27.39	559524
GCL	27.89	669043
GCL	28.39	669059
GCL	28.89	780858
GCL	29.40	780880
GCL	29.90	893182
GCL	30.40	893223
GCL	30.90	1003759
GCL	31.41	1003805
GCL	31.91	1003812
GCL	32.41	1109187
GCL	32.91	1109217
GCL	33.42	1208087
GCL	33.92	1208144
GCL	34.42	1302623
GCL	34.92	1302706
GCL	35.43	1381191
GCL	35.93	1381310
GCL	36.43	1452961
GCL	36.93	1453056
GCL	37.44	1453201
GCL	37.94	1518615
GCL	38.44	1518766
GCL	38.94	1564349
GCL	39.45	1564426
GCL	39.95	1592111
GCL	40.45	1592176
GCL	40.95	1600912
GCL	41.46	1600880
GCL	41.96	1600865
GCL	42.46	1604867
GCL	42.96	1604808
GCL	43.47	1595541
GCL	43.97	1595494
GCL	44.47	1575855
GCL	44.97	1575829
GCL	45.48	1547950
GCL	45.98	1547937
GCL	46.48	1509160
GCL	46.98	1509048
GCL	47.49	1509043
GCL	47.99	1465807
GCL	48.49	1465746
GCL	48.99	1422739
GCL	49.50	1422763
GCL	50.00	1372886
GCL	50.50	1372873
GCL	51.01	1320520
GCL	51.51	1320535
GCL	52.01	1266506
GCL	52.51	1266489
GCL	53.02	1266455
GCL	53.52	1207577
GCL	54.02	1207588
GCL	54.52	1150163
GCL	55.03	1150116
GCL	55.53	1086226
GCL	56.03	1086187
GCL	56.53	1018631
GCL	57.04	1018583
GCL	57.54	943194
GCL	58.04	943192
GCL	58.54	943166
GCL	59.05	861783
GCL	59.55	861769
GCL	60.05	769925
GCL	60.55	769915
GCL	61.06	672433
GCL	61.56	672503
GCL	62.06	577765
GCL	62.56	577802
GCL	63.07	577754
GCL	63.57	485284
GCL	64.07	485162
GCL	64.57	400957
GCL	65.08	400926
GCL	65.58	322688
GCL	66.08	322633
GCL	66.58	252977
GCL	67.09	252941
GCL	67.59	194220
GCL	68.09	194155
GCL	68.59	194044
GCL	69.10	145675
GCL	69.60	145585
GCL	70.10	106920
GCL	70.60	106849
GCL	71.11	77139
GCL	71.61	77096
GCL	72.11	54406
GCL	72.61	54327
GCL	73.12	38170
GCL	73.62	38138
GCL	74.12	38111
GCL	74.62	26563
GCL	75.13	26512
GCL	75.63	18317
GCL	76.13	18294
GCL	76.63	12861
GCL	77.14	12848
GCL	77.64	9023
GCL	78.14	9008
GCL	78.64	6295
GCL	79.15	6298
GCL	79.65	6291
GCL	80.15	4491
GCL	80.65	4483
GCL	81.16	3015
GCL	81.66	3008
GCL	82.16	1995
GCL	82.66	1990
GCL	83.17	1320
GCL	83.67	1321
GCL	84.17	1319
GCL	84.92	837
GCL	85.68	483
GCL	86.18	480
GCL	86.68	274
GCL	87.19	275
GCL	87.94	122
GCL	89.20	60
GCL	90.45	30
GCL	91.46	14
GCL	92.46	1
GCL	93.47	4
GCL	94.72	0
GCL	95.98	2
GCL	96.98	1
GCL	97.99	0
GCL	99.25	2
# ACGT content per cycle. Use `grep ^GCC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
GCC	1	29.80	19.99	19.96	30.25	0.00	0.00
GCC	2	28.97	20.85	20.78	29.40	0.00	0.00
GCC	3	28.22	21.58	21.50	28.70	0.00	0.00
GCC	4	28.13	21.66	21.60	28.61	0.03	0.00
GCC	5	28.52	21.26	21.19	29.03	0.00	0.00
GCC	6	27.95	21.82	21.77	28.46	0.00	0.00
GCC	7	28.09	21.69	21.63	28.59	0.00	0.00
GCC	8	28.39	21.37	21.31	28.93	0.00	0.00
GCC	9	28.32	21.43	21.37	28.87	0.00	0.00
GCC	10	27.96	21.78	21.75	28.51	0.00	0.00
GCC	11	28.03	21.71	21.65	28.60	0.00	0.00
GCC	12	28.03	21.72	21.66	28.59	0.00	0.00
GCC	13	28.16	21.58	21.52	28.75	0.00	0.00
GCC	14	28.14	21.58	21.53	28.75	0.00	0.00
GCC	15	28.06	21.66	21.61	28.67	0.00	0.00
GCC	16	28.05	21.66	21.62	28.67	0.00	0.00
GCC	17	27.97	21.74	21.68	28.60	0.00	0.00
GCC	18	27.87	21.84	21.77	28.52	0.00	0.00
GCC	19	27.88	21.83	21.76	28.54	0.00	0.00
GCC	20	27.83	21.87	21.82	28.48	0.00	0.00
GCC	21	27.76	21.93	21.86	28.44	0.00	0.00
GCC	22	27.74	21.95	21.88	28.43	0.02	0.00
GCC	23	27.73	21.96	21.89	28.42	0.00	0.00
GCC	24	27.62	22.04	21.99	28.35	0.00	0.00
GCC	25	27.65	22.03	21.95	28.37	0.00	0.00
GCC	26	27.62	22.05	21.97	28.35	0.01	0.00
GCC	27	27.53	22.13	22.05	28.29	0.00	0.00
GCC	28	27.56	22.10	22.03	28.30	0.00	0.00
GCC	29	27.53	22.13	22.04	28.30	0.00	0.00
GCC	30	27.47	22.18	22.11	28.25	0.00	0.00
GCC	31	27.49	22.16	22.08	28.27	0.00	0.00
GCC	32	27.47	22.17	22.10	28.26	0.00	0.00
GCC	33	27.41	22.22	22.15	28.22	0.00	0.00
GCC	34	27.43	22.19	22.13	28.25	0.00	0.00
GCC	35	27.40	22.23	22.15	28.22	0.00	0.00
GCC	36	27.35	22.27	22.20	28.18	0.00	0.00
GCC	37	27.37	22.24	22.18	28.22	0.00	0.00
GCC	38	27.35	22.27	22.20	28.19	0.00	0.00
GCC	39	27.29	22.32	22.23	28.16	0.00	0.00
GCC	40	27.30	22.30	22.22	28.18	0.00	0.00
GCC	41	27.28	22.32	22.24	28.16	0.00	0.00
GCC	42	27.25	22.34	22.28	28.13	0.00	0.00
GCC	43	27.26	22.33	22.26	28.16	0.00	0.00
GCC	44	27.23	22.36	22.28	28.13	0.01	0.00
GCC	45	27.18	22.40	22.32	28.10	0.00	0.00
GCC	46	27.21	22.36	22.30	28.13	0.00	0.00
GCC	47	27.19	22.39	22.32	28.09	0.00	0.00
GCC	48	27.16	22.42	22.34	28.08	0.00	0.00
GCC	49	27.17	22.41	22.33	28.10	0.00	0.00
GCC	50	27.16	22.41	22.34	28.10	0.00	0.00
GCC	51	27.13	22.44	22.36	28.06	0.00	0.00
GCC	52	27.14	22.42	22.35	28.09	0.00	0.00
GCC	53	27.13	22.44	22.36	28.07	0.00	0.00
GCC	54	27.08	22.48	22.41	28.03	0.00	0.00
GCC	55	27.10	22.46	22.38	28.06	0.00	0.00
GCC	56	27.09	22.48	22.40	28.04	0.00	0.00
GCC	57	27.05	22.51	22.43	28.01	0.00	0.00
GCC	58	27.07	22.48	22.41	28.04	0.00	0.00
GCC	59	27.06	22.50	22.41	28.03	0.00	0.00
GCC	60	27.00	22.55	22.47	27.97	0.00	0.00
GCC	61	27.01	22.53	22.45	28.00	0.00	0.00
GCC	62	27.00	22.54	22.47	27.99	0.00	0.00
GCC	63	26.98	22.57	22.49	27.96	0.00	0.00
GCC	64	27.00	22.54	22.48	27.99	0.00	0.00
GCC	65	26.99	22.56	22.49	27.97	0.00	0.00
GCC	66	26.94	22.60	22.53	27.93	0.00	0.00
GCC	67	26.95	22.59	22.52	27.94	0.00	0.00
GCC	68	26.94	22.61	22.53	27.92	0.00	0.00
GCC	69	26.89	22.64	22.57	27.90	0.00	0.00
GCC	70	26.91	22.62	22.54	27.93	0.00	0.00
GCC	71	26.90	22.63	22.56	27.91	0.00	0.00
GCC	72	26.87	22.67	22.59	27.87	0.00	0.00
GCC	73	26.88	22.65	22.58	27.89	0.00	0.00
GCC	74	26.88	22.65	22.58	27.88	0.00	0.00
GCC	75	26.84	22.70	22.62	27.84	0.00	0.00
GCC	76	26.89	22.65	22.58	27.89	0.01	0.00
GCC	77	26.86	22.67	22.60	27.88	0.00	0.00
GCC	78	26.81	22.71	22.64	27.84	0.00	0.00
GCC	79	26.84	22.69	22.62	27.85	0.01	0.00
GCC	80	26.82	22.71	22.63	27.84	0.00	0.00
GCC	81	26.80	22.74	22.66	27.80	0.00	0.00
GCC	82	26.81	22.72	22.64	27.83	0.00	0.00
GCC	83	26.80	22.73	22.64	27.82	0.00	0.00
GCC	84	26.76	22.76	22.68	27.79	0.00	0.00
GCC	85	26.77	22.75	22.68	27.79	0.00	0.00
GCC	86	26.77	22.75	22.68	27.80	0.00	0.00
GCC	87	26.74	22.78	22.72	27.77	0.00	0.00
GCC	88	26.76	22.78	22.70	27.77	0.00	0.00
GCC	89	26.72	22.80	22.73	27.75	0.00	0.00
GCC	90	26.71	22.81	22.75	27.73	0.00	0.00
# ACGT content per cycle, read oriented. Use `grep ^GCT | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]
GCT	1	30.36	23.40	16.55	29.69
GCT	2	30.84	19.29	22.34	27.53
GCT	3	28.90	21.55	21.53	28.02
GCT	4	28.39	22.45	20.81	28.34
GCT	5	28.34	21.59	20.86	29.21
GCT	6	28.37	22.33	21.25	28.05
GCT	7	28.29	21.58	21.74	28.38
GCT	8	28.35	21.78	20.90	28.97
GCT	9	27.86	21.89	20.91	29.33
GCT	10	28.10	22.14	21.39	28.37
GCT	11	28.10	22.12	21.24	28.54
GCT	12	28.22	22.06	21.32	28.40
GCT	13	28.30	21.93	21.17	28.61
GCT	14	28.30	21.87	21.25	28.59
GCT	15	28.14	22.03	21.25	28.59
GCT	16	28.12	22.01	21.27	28.61
GCT	17	28.01	22.06	21.36	28.57
GCT	18	27.93	22.20	21.41	28.46
GCT	19	27.92	22.20	21.38	28.50
GCT	20	27.90	22.20	21.49	28.41
GCT	21	27.86	22.28	21.52	28.34
GCT	22	27.88	22.26	21.56	28.29
GCT	23	27.86	22.25	21.61	28.28
GCT	24	27.78	22.37	21.66	28.19
GCT	25	27.82	22.35	21.63	28.20
GCT	26	27.82	22.29	21.74	28.15
GCT	27	27.75	22.39	21.79	28.07
GCT	28	27.80	22.38	21.76	28.06
GCT	29	27.78	22.35	21.82	28.05
GCT	30	27.69	22.44	21.84	28.03
GCT	31	27.73	22.43	21.82	28.03
GCT	32	27.73	22.40	21.87	28.00
GCT	33	27.68	22.48	21.89	27.95
GCT	34	27.74	22.44	21.88	27.95
GCT	35	27.69	22.46	21.92	27.93
GCT	36	27.64	22.52	21.94	27.90
GCT	37	27.67	22.49	21.93	27.91
GCT	38	27.63	22.49	21.98	27.90
GCT	39	27.59	22.55	22.00	27.86
GCT	40	27.61	22.53	21.99	27.87
GCT	41	27.60	22.52	22.04	27.84
GCT	42	27.56	22.59	22.04	27.81
GCT	43	27.56	22.56	22.03	27.85
GCT	44	27.55	22.54	22.10	27.81
GCT	45	27.51	22.61	22.11	27.77
GCT	46	27.55	22.57	22.09	27.79
GCT	47	27.54	22.56	22.15	27.74
GCT	48	27.49	22.62	22.14	27.75
GCT	49	27.49	22.61	22.12	27.77
GCT	50	27.51	22.59	22.16	27.75
GCT	51	27.45	22.64	22.16	27.75
GCT	52	27.46	22.60	22.17	27.77
GCT	53	27.44	22.58	22.22	27.76
GCT	54	27.38	22.63	22.26	27.72
GCT	55	27.42	22.62	22.22	27.74
GCT	56	27.41	22.60	22.28	27.72
GCT	57	27.37	22.63	22.31	27.68
GCT	58	27.41	22.62	22.28	27.70
GCT	59	27.39	22.60	22.32	27.70
GCT	60	27.31	22.69	22.34	27.67
GCT	61	27.36	22.67	22.32	27.65
GCT	62	27.33	22.62	22.38	27.66
GCT	63	27.30	22.69	22.37	27.64
GCT	64	27.34	22.65	22.36	27.64
GCT	65	27.33	22.62	22.43	27.62
GCT	66	27.29	22.67	22.45	27.59
GCT	67	27.31	22.67	22.44	27.58
GCT	68	27.28	22.66	22.48	27.58
GCT	69	27.24	22.69	22.52	27.55
GCT	70	27.28	22.67	22.49	27.56
GCT	71	27.26	22.64	22.55	27.54
GCT	72	27.21	22.70	22.56	27.53
GCT	73	27.25	22.68	22.55	27.52
GCT	74	27.26	22.66	22.58	27.50
GCT	75	27.20	22.70	22.62	27.47
GCT	76	27.24	22.66	22.57	27.53
GCT	77	27.24	22.64	22.62	27.50
GCT	78	27.19	22.68	22.67	27.46
GCT	79	27.22	22.65	22.66	27.47
GCT	80	27.20	22.64	22.70	27.46
GCT	81	27.16	22.69	22.71	27.45
GCT	82	27.19	22.68	22.68	27.44
GCT	83	27.19	22.66	22.72	27.44
GCT	84	27.11	22.70	22.75	27.44
GCT	85	27.16	22.67	22.76	27.40
GCT	86	27.14	22.66	22.77	27.43
GCT	87	27.09	22.68	22.81	27.42
GCT	88	27.13	22.67	22.81	27.39
GCT	89	27.10	22.66	22.87	27.37
GCT	90	27.06	22.68	22.88	27.38
# ACGT content per cycle for first fragments. Use `grep ^FBC | cut -f 2-` to extract this part. The columns are: cycle; A,C,G,T base counts as a percentage of all A/C/G/T bases [%]; and N and O counts as a percentage of all A/C/G/T bases [%]
FBC	1	29.66	20.16	20.08	30.10	0.00	0.00
FBC	2	29.03	20.78	20.73	29.45	0.00	0.00
FBC	3	28.38	21.43	21.34	28.85	0.00	0.00
FBC	4	28.34	21.45	21.39	28.82	0.05	0.00
FBC	5	28.55	21.24	21.15	29.06	0.00	0.00
FBC	6	28.08	21.70	21.64	28.58	0.00	0.00
FBC	7	28.16	21.62	21.56	28.66	0.00	0.00
FBC	8	28.43	21.34	21.28	28.95	0.00	0.00
FBC	9	28.36	21.40	21.33	28.91	0.00	0.00
FBC	10	27.99	21.77	21.72	28.52	0.00	0.00
FBC	11	28.05	21.70	21.64	28.62	0.00	0.00
FBC	12	28.03	21.71	21.66	28.60	0.00	0.00
FBC	13	28.16	21.57	21.51	28.76	0.00	0.00
FBC	14	28.13	21.59	21.53	28.75	0.00	0.00
FBC	15	28.05	21.67	21.60	28.68	0.00	0.00
FBC	16	28.04	21.67	21.61	28.67	0.00	0.00
FBC	17	27.98	21.74	21.67	28.61	0.00	0.00
FBC	18	27.88	21.83	21.75	28.54	0.00	0.00
FBC	19	27.88	21.83	21.75	28.55	0.00	0.00
FBC	20	27.83	21.87	21.81	28.49	0.00	0.00
FBC	21	27.75	21.93	21.86	28.46	0.00	0.00
FBC	22	27.74	21.95	21.87	28.43	0.00	0.00
FBC	23	27.74	21.96	21.87	28.43	0.00	0.00
FBC	24	27.63	22.03	21.97	28.37	0.00	0.00
FBC	25	27.65	22.03	21.94	28.38	0.00	0.00
FBC	26	27.63	22.05	21.96	28.36	0.00	0.00
FBC	27	27.54	22.12	22.04	28.31	0.00	0.00
FBC	28	27.56	22.11	22.01	28.32	0.00	0.00
FBC	29	27.54	22.12	22.03	28.31	0.00	0.00
FBC	30	27.48	22.17	22.09	28.25	0.00	0.00
FBC	31	27.49	22.16	22.08	28.27	0.00	0.00
FBC	32	27.49	22.18	22.09	28.25	0.00	0.00
FBC	33	27.42	22.21	22.14	28.22	0.01	0.00
FBC	34	27.44	22.19	22.12	28.25	0.00	0.00
FBC	35	27.41	22.22	22.14	28.23	0.00	0.00
FBC	36	27.37	22.27	22.18	28.19	0.00	0.00
FBC	37	27.37	22.24	22.17	28.22	0.00	0.00
FBC	38	27.35	22.27	22.20	28.19	0.00	0.00
FBC	39	27.29	22.30	22.23	28.18	0.00	0.00
FBC	40	27.31	22.30	22.20	28.19	0.00	0.00
FBC	41	27.27	22.33	22.24	28.16	0.00	0.00
FBC	42	27.27	22.33	22.27	28.14	0.01	0.00
FBC	43	27.26	22.33	22.25	28.16	0.00	0.00
FBC	44	27.23	22.36	22.28	28.13	0.01	0.00
FBC	45	27.19	22.38	22.30	28.12	0.00	0.00
FBC	46	27.22	22.36	22.28	28.15	0.00	0.00
FBC	47	27.20	22.38	22.30	28.11	0.00	0.00
FBC	48	27.17	22.40	22.33	28.10	0.00	0.00
FBC	49	27.17	22.40	22.31	28.12	0.00	0.00
FBC	50	27.17	22.40	22.32	28.11	0.00	0.00
FBC	51	27.13	22.44	22.36	28.06	0.00	0.00
FBC	52	27.13	22.43	22.35	28.09	0.00	0.00
FBC	53	27.13	22.45	22.35	28.07	0.00	0.00
FBC	54	27.07	22.49	22.41	28.03	0.00	0.00
FBC	55	27.09	22.47	22.38	28.06	0.00	0.00
FBC	56	27.08	22.48	22.40	28.04	0.00	0.00
FBC	57	27.03	22.52	22.44	28.00	0.00	0.00
FBC	58	27.05	22.50	22.41	28.04	0.00	0.00
FBC	59	27.04	22.51	22.42	28.02	0.00	0.00
FBC	60	27.00	22.57	22.46	27.98	0.00	0.00
FBC	61	27.00	22.54	22.45	28.00	0.00	0.00
FBC	62	27.00	22.55	22.46	27.99	0.00	0.00
FBC	63	26.97	22.57	22.49	27.96	0.00	0.00
FBC	64	26.99	22.54	22.49	27.99	0.00	0.00
FBC	65	26.97	22.57	22.50	27.96	0.00	0.00
FBC	66	26.93	22.61	22.53	27.92	0.01	0.00
FBC	67	26.95	22.60	22.53	27.93	0.00	0.00
FBC	68	26.93	22.61	22.54	27.92	0.00	0.00
FBC	69	26.90	22.64	22.56	27.90	0.00	0.00
FBC	70	26.91	22.62	22.55	27.92	0.00	0.00
FBC	71	26.89	22.65	22.57	27.90	0.00	0.00
FBC	72	26.87	22.67	22.59	27.87	0.00	0.00
FBC	73	26.86	22.68	22.60	27.86	0.00	0.00
FBC	74	26.88	22.66	22.59	27.87	0.00	0.00
FBC	75	26.82	22.72	22.63	27.83	0.00	0.00
FBC	76	26.90	22.64	22.56	27.89	0.01	0.00
FBC	77	26.87	22.66	22.58	27.89	0.00	0.00
FBC	78	26.82	22.70	22.64	27.84	0.00	0.00
FBC	79	26.84	22.69	22.62	27.85	0.01	0.00
FBC	80	26.83	22.71	22.61	27.84	0.00	0.00
FBC	81	26.81	22.73	22.64	27.82	0.00	0.00
FBC	82	26.81	22.71	22.62	27.85	0.00	0.00
FBC	83	26.80	22.72	22.63	27.84	0.00	0.00
FBC	84	26.76	22.76	22.68	27.80	0.00	0.00
FBC	85	26.78	22.76	22.67	27.79	0.01	0.00
FBC	86	26.78	22.74	22.66	27.82	0.00	0.00
FBC	87	26.76	22.76	22.69	27.79	0.00	0.00
FBC	88	26.77	22.76	22.68	27.80	0.00	0.00
FBC	89	26.75	22.76	22.70	27.79	0.00	0.00
FBC	90	26.72	22.79	22.74	27.75	0.00	0.00
# ACGT raw counters for first fragments. Use `grep ^FTC | cut -f 2-` to extract this part. The columns are: A,C,G,T,N base counters
